chart_position,title,artist,stream_count,date,track_id
99,Talk (feat. Disclosure),by Khalid,"83,828",04/22/2019,6TqXcAFInzjp0bODyvrWEq
100,Hardcore High,by Juju,"83,476",04/22/2019,6eTCxwf1n7XZLucLtFn0Fo
101,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","82,988",04/22/2019,0YammaEkYSeo9vQYZ1OwS6
102,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"82,876",04/22/2019,1wJRveJZLSb1rjhnUHQiv6
103,Power is Power,"by SZA, The Weeknd, Travis Scott, Game of Thrones","82,472",04/22/2019,35RDmXJ59YYGNlv1KfTGsP
104,Bling Bling,by Juju,"82,375",04/22/2019,4HhcTI5UY0dgzC3gfUK6wy
105,when the party's over,by Billie Eilish,"82,259",04/22/2019,43zdsphuZLzwA9k4DJhU0I
106,Sunset Lover,by Petit Biscuit,"81,470",04/22/2019,3WRQUvzRvBDr4AxMWhXc5E
107,don't lie to me,by Lena,"81,303",04/22/2019,6hyl5rtrQw0FyGOWueYQsd
108,"break up with your girlfriend, i'm bored",by Ariana Grande,"81,094",04/22/2019,4kV4N9D1iKVxx1KLvtTpjS
109,Casanova,"by Summer Cem, Bausa","80,510",04/22/2019,0jB0RNZIfaihaDKNmdrI40
110,Selfie,"by Kianush, Jamule","78,905",04/22/2019,6Mh8pbqMleIxio197Ps5sp
111,Be Alright,by Dean Lewis,"78,884",04/22/2019,2H4gf1wLxvYreMj1jcaN0k
112,Baila Baila Baila,by Ozuna,"77,869",04/22/2019,7uH27oIt4a6cIFCA8ZPcyG
113,WTF (feat. Amber Van Day),by HUGEL,"77,184",04/22/2019,0gn93i7HJt0calph67R5Wu
114,Blech,by Capital Bra,"77,099",04/22/2019,5zeI6Co8KzH5EpQud4YY3Z
115,Hasso,by KC Rebell,"76,624",04/22/2019,3BsNzVRdutPdMwhCsRSdLw
116,Cataleya,by Samra,"76,477",04/22/2019,3MrTi2XjvQCZm8V1P1ryuR
117,Just You and I,by Tom Walker,"76,175",04/22/2019,03x2rVJRFUrvwlfxoHd9Mo
118,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","76,045",04/22/2019,3y3brCCecHC3Db18aIOnny
119,Hype,by KC Rebell,"75,803",04/22/2019,4GiYgukyDWgoENjcUTftdE
120,Kokain,"by Bonez MC, RAF Camora, Gzuz","75,731",04/22/2019,4Bj3usjRTckEJARO0dLbDf
121,Deine Mutter,"by Kool Savas, Nessi","75,393",04/22/2019,4y8xXLG9O3Rbl6e1KaNRTG
122,Fading,"by Alle Farben, ILIRA","75,284",04/22/2019,2RP8Svo0pMwZXnVcmOffDw
123,Hallo Hallo,"by Azet, Zuna","74,594",04/22/2019,0RjhrAgD7bSYBi0fyqX616
124,Facetime,by Dardan,"74,231",04/22/2019,0oZyouBDStcJEUbTmSfys2
125,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"73,475",04/22/2019,1WSGTYKLEpKfNQYYW5Oymt
126,Dancing With A Stranger (with Normani),by Sam Smith,"72,619",04/22/2019,6Qs4SXO9dwPj5GKvVOv8Ki
127,Zemër,"by Soolking, Dhurata Dora","72,349",04/22/2019,68av1mZz0VsIYXJWATZWUW
128,wish you were gay,by Billie Eilish,"72,123",04/22/2019,3Fj47GNK2kUF0uaEDgXLaD
129,Was du Liebe nennst,by Bausa,"71,936",04/22/2019,2hIY4sjfMeKwXXh2LvhrMo
130,ROMEO & JULIET,"by Loredana, Mozzik","71,871",04/22/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
131,Baui Coupé,"by Diplo, Bausa","71,755",04/22/2019,4J2c8Mk8stfWPzt1u0G90W
132,Dior 2001,by RIN,"71,068",04/22/2019,2eNSyVH3sNPiAj9WpRYK73
133,Klassik,by Nash,"70,544",04/22/2019,4cvdsyaIVLEQXEid5wnyaW
134,Nur ein Tanz,by Pietro Lombardi,"70,132",04/22/2019,6oaNpCVXUtmG0eKxsPO6Uf
135,Neymar,"by Capital Bra, Ufo361","69,609",04/22/2019,7ecGSqT8Ulbzhs5QwgWGVN
136,lovely,"by Billie Eilish, Khalid","69,222",04/22/2019,1NJcg626wLln4pGHpiV7mf
137,Eastside (with Halsey & Khalid),by benny blanco,"69,132",04/22/2019,7FGq80cy8juXBCD2nrqdWU
138,DODI,by Shindy,"68,901",04/22/2019,63THFs9ovzO3WQsz4lzh0H
139,"Aua, Oh Oh, Gringo ist sauer (feat. Gringo)",by KitschKrieg,"68,195",04/22/2019,4xiCV0ztx5DrAEMSgffo8J
140,Better When You're Gone,"by David Guetta, Brooks, Loote","67,487",04/22/2019,4Tvw0lweq9l2JPQKFbpbBQ
141,Melodien (feat. Juju),by Capital Bra,"67,424",04/22/2019,5d35jcJj7WjDQBOHCHPY6t
142,Heartbreaker,by Hava,"67,170",04/22/2019,35PgxvWxm5nBOP2tb45lEZ
143,Last Hurrah,by Bebe Rexha,"67,150",04/22/2019,0i0wnv9UoFdZ5MfuFGQzMy
144,Uncle Sam,"by KC Rebell, Elias","66,847",04/22/2019,68UANypnmCwZIk7ju8Him8
145,Träume werden wahr,"by MERO, BRADO","66,256",04/22/2019,2GxHx0bbc0BK7Z0ChMJUtO
146,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","65,540",04/22/2019,38KR9aB0bPkjM4gKhKr7tr
147,Calma - Remix,"by Pedro Capó, Farruko","65,313",04/22/2019,5iwz1NiezX7WWjnCgY5TH4
148,Power Over Me,by Dermot Kennedy,"65,253",04/22/2019,0OGNtqKkjI7FCE9HZ4Khgo
149,Warnung,by Kontra K,"64,730",04/22/2019,3OgD9c7c6GhEWUK660Ezbr
150,Goddamn (feat. A Boogie wit da Hoodie),by Tyga,"63,636",04/22/2019,0Zl4G9qcdXV5hVhdOirNHG
151,Ich liebe es (feat. XATAR & SAMY),by Capital Bra,"62,623",04/22/2019,71XGMPKmWtVxO7bGcGZhbn
152,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","62,207",04/22/2019,05Mp2UJulSttxQ4E6hQPH3
153,Für uns,by Capital Bra,"62,164",04/22/2019,3mu2qB6zsy7fyr0rvujVdK
154,thank you,by Lena,"62,108",04/22/2019,6dcWHkIgaklSNeT8tQRfpS
155,Walk Me Home,by P!nk,"61,532",04/22/2019,7DHApOHsIFo7EyfieArYGE
156,Meer,by Luciano,"61,377",04/22/2019,1LcvTvRfWrQjrF6aymfugd
157,Nevermind,by Dennis Lloyd,"60,453",04/22/2019,63SevszngYpZOwf63o61K4
158,rockstar (feat. 21 Savage),by Post Malone,"59,963",04/22/2019,0e7ipj03S05BNilyu5bRzt
159,Piece Of Your Heart,"by MEDUZA, Goodboys","59,917",04/22/2019,5p1ex0pXv6jSPJ6QbumQpD
160,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","59,804",04/22/2019,5N5k9nd479b1xpDZ4usjrg
161,Hayat,by KC Rebell,"59,644",04/22/2019,5Nw0YLbT9E1OSucZsSKYuS
162,you should see me in a crown,by Billie Eilish,"58,970",04/22/2019,3XF5xLJHOQQRbWya6hBp7d
163,Ich danke allen Menschen,by Xavier Naidoo,"58,561",04/22/2019,5n4pb92IsIM9INDoLuW4B8
164,Bohemian Rhapsody - Remastered 2011,by Queen,"58,560",04/22/2019,4u7EnebtmKWzUH433cf5Qv
165,On My Way,"by Alan Walker, Sabrina Carpenter, Farruko","58,514",04/22/2019,4n7jnSxVLd8QioibtTDBDq
166,Lelele,"by Azet, Zuna","58,293",04/22/2019,61A9J4906Zkuqd22oasZVR
167,Mary Jane,"by Sami, Lil Lano","58,293",04/22/2019,2KcUP4ALV0XSAbwyslORjb
168,Super Lemon Haze,"by LX, Maxwell","58,090",04/22/2019,2Y6m0Qh5HvO3rikg7dlCav
169,Why so Serious,by Alice Merton,"57,810",04/22/2019,1FBzp2RXC04zE31DSCOqAY
170,"5 Minuten (feat. Cro, AnnenMayKantereit & Trettmann)",by KitschKrieg,"57,788",04/22/2019,1rciHe0jRJnF3J6CuAwOH0
171,UFF,"by Veysel, Gzuz","57,649",04/22/2019,3Rq0ElVcisouAl71RtnTUS
172,Mercedes,by Eno,"57,584",04/22/2019,3FHppoOv1gMexzC9XyMCFz
173,Rise,"by Jonas Blue, Jack & Jack","57,502",04/22/2019,3KLygy1YWhmrQx0GRs7IOx
174,Kaum Erwarten,by Wincent Weiss,"57,240",04/22/2019,6UR0WjQTWLgyVWxAaXfrH5
175,Whenever (feat. Conor Maynard),"by Kris Kross Amsterdam, The Boy Next Door","57,191",04/22/2019,3DGar7krWlmrXRFHBcQF6z
176,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"57,025",04/22/2019,5JEx7HbmvHQQswJCsoo9rA
177,Better Now,by Post Malone,"57,013",04/22/2019,7dt6x5M1jzdTEt8oCbisTK
178,Mensch ist Mensch,by Moe Phoenix,"56,902",04/22/2019,6TL1DkAhIwI2G77mrOU3Ge
179,R.I.P. (feat. Rita Ora & Anitta),by Sofia Reyes,"56,541",04/22/2019,6JqpFboOH2bq9pzaYbkKBn
180,Tamam Tamam,by Summer Cem,"56,465",04/22/2019,2eRq2jwsZtb0uGH4qUsvT1
181,"thank u, next",by Ariana Grande,"55,737",04/22/2019,3e9HZxeyfWwjeyPAMmWSSQ
182,Earth,by Lil Dicky,"55,577",04/22/2019,2S1LebN6AXXQqJolBxlWgO
183,One Night Stand,by Capital Bra,"54,835",04/22/2019,3AXtDUSO78KrGa9Rq8rWUS
184,all the good girls go to hell,by Billie Eilish,"54,688",04/22/2019,6IRdLKIyS4p7XNiP8r6rsx
185,Going Bad (feat. Drake),by Meek Mill,"54,637",04/22/2019,2IRZnDFmlqMuOrYOLnZZyc
186,So Close,"by NOTD, Felix Jaehn, Captain Cuts, Georgia Ku","54,628",04/22/2019,7FjZU7XFs7P9jHI9Z0yRhK
187,G Klasse (feat. Lil Lano & M.O.030),by King Khalil,"54,548",04/22/2019,6Xt6kg1kGrZCi4gJhijxeT
188,Kamehameha,"by Azet, Zuna","54,238",04/22/2019,0qzX2dAs1otoAABKNHUwRb
189,Taste (feat. Offset),by Tyga,"53,204",04/22/2019,5IaHrVsrferBYDm0bDyABy
190,Vagabund,by Bausa,"52,804",04/22/2019,3yhaXZury9ZUpfXvdvuWiB
191,Kampfgeist 4,by Kontra K,"52,503",04/22/2019,3TqjrBoN0waDh5nFINL2R8
192,Bones (feat. OneRepublic),by Galantis,"52,287",04/22/2019,1pfgsjmxVZhoZpeDx6POKv
193,Pure Water (with Migos),by Mustard,"51,907",04/22/2019,63cd4JkwGgYJrbOizbfmsp
194,Farben,by Kontra K,"51,612",04/22/2019,6hFmSZIw5gmn9mK4hfqozy
195,HaifischNikez Allstars,"by LX, Maxwell, Bonez MC, Gzuz, Sa4","51,438",04/22/2019,0kLA41xkWzzYzMIEGFuDkP
196,MIDDLE CHILD,by J. Cole,"51,328",04/22/2019,2JvzF1RMd7lE3KmFlsyZD8
197,Paradise,by Bazzi,"51,197",04/22/2019,7njKgVl3AnLflRad38o7AG
198,BONNIE & CLYDE,"by Loredana, Mozzik","51,061",04/22/2019,5UtiebKGhsSce9gX1qCqic
199,Blah Blah Blah,by Armin van Buuren,"51,017",04/22/2019,0tp6mwUt99QnfY95T30Lqj
200,Shem Shem & Sex,"by Nimo, Capo","51,002",04/22/2019,6sOEMx5vECgoCAyIU9eb7b
1,Rolex,"by Capital Bra, Summer Cem, KC Rebell","565,143",04/23/2019,38lQ7lYhN3eSWepnZHaiBF
2,Quarterback,by KC Rebell,"473,962",04/23/2019,0WGG3xWyW6AlXOaW6CHu4A
3,Cherry Lady,by Capital Bra,"443,640",04/23/2019,3r1cV21xPMkgCmxk8VqWOB
4,cOcO MAmA,by Dardan,"418,900",04/23/2019,0oOPa0AlLnjCO6eci0HIdH
5,Harami,by Samra,"385,877",04/23/2019,5xIODxqlpUnRVA9ewZUCug
6,bad guy,by Billie Eilish,"376,662",04/23/2019,2Fxmhks0bxGSBdJ92vM42m
7,Blei (feat. Veysel),by Kontra K,"371,982",04/23/2019,5kLUig6aFQQzY1n2TKzzYD
8,Old Town Road,by Lil Nas X,"366,679",04/23/2019,53CJANUxooaqGOtdsBTh7O
9,Mary,by Bausa,"326,625",04/23/2019,6BZhkqUtaFJm57Hm5TTQSH
10,Wolke 10,by MERO,"321,792",04/23/2019,200cTjC6si5Xz9af2QeHi2
11,Millies,by Luciano,"319,376",04/23/2019,5lytS4eOWjLWKad2jipjc7
12,Blackberry Sky,by Eno,"311,708",04/23/2019,4cawYWrqMRz0T0hOIVxk6j
13,DNA,"by KC Rebell, Summer Cem, Capital Bra","301,611",04/23/2019,43DtCXAz2qUJ4YiTX6ICT0
14,Affalterbach,by Shindy,"299,818",04/23/2019,1L8LtC2s161XwY6YrtnQjw
15,Old Town Road (feat. Billy Ray Cyrus) - Remix,by Lil Nas X,"294,174",04/23/2019,6u7jPi22kF8CTQ3rb9DHE7
16,SOS,"by Avicii, Aloe Blacc","289,662",04/23/2019,6nDKrPlXdpomGBgAlO7UdP
17,Con Calma,"by Daddy Yankee, Snow","286,115",04/23/2019,5w9c2J52mkdntKOmRLeM2m
18,Wir ticken,"by Capital Bra, Samra","282,177",04/23/2019,1ag6DENIjtcmRFCx5JjUng
19,Alleen,by KC Rebell,"274,393",04/23/2019,0geta4Y77R76wvOVlGWnsl
20,Don't Call Me Up,by Mabel,"262,663",04/23/2019,5WHTFyqSii0lmT9R21abT8
21,Shoote ma Shoote,by Samra,"248,526",04/23/2019,7FOQJQcTDqzXZJ72hZikCl
22,Prinzessa,by Capital Bra,"246,562",04/23/2019,0Tq0EhQpVeQJwV3E3P5Jti
23,Gib Ihm,by SHIRIN DAVID,"223,837",04/23/2019,5iIgIxtMNeogKaFUfvuAbs
24,Puerto Rico,by Fero47,"219,089",04/23/2019,0ypCvaP431mEM6znlVHNRP
25,Plaza,"by Eno, Noah","210,690",04/23/2019,15mOiiGu0TPiiBTKB4WYm7
26,Bye Bye,"by Capital Bra, Nimo","210,092",04/23/2019,60yqRJXgkrPEvP977ZIOWb
27,Yapma,by C ARMA,"206,187",04/23/2019,1194zYf7UfSXP4omxVTmPa
28,Guadalajara (feat. Summer Cem),by Bausa,"204,867",04/23/2019,0UtKZM25fa8kqy1k3sCiXG
29,Benzema,by Capital Bra,"195,150",04/23/2019,0gyO8zq1Hw5GTQ33EXcc40
30,Pass auf wen du liebst,by Ufo361,"189,038",04/23/2019,5NsCv3I7o0f6vSQScG01f1
31,Moonlight,by Gaullin,"187,829",04/23/2019,0A5gdlrpAuQqZ2iFgnqBFW
32,Bad Liar,by Imagine Dragons,"180,635",04/23/2019,2RSHsoi04658QL5xgQVov3
33,Sweet but Psycho,by Ava Max,"175,642",04/23/2019,25sgk305KZfyuqVBQIahim
34,Sucker,by Jonas Brothers,"171,591",04/23/2019,4y3OI86AEP6PQoDE6olYhO
35,ICE,by SHIRIN DAVID,"166,774",04/23/2019,2YC4rnhpt0sTIUcrIRHZSQ
36,Let Me Down Slowly,by Alec Benjamin,"166,321",04/23/2019,2qxmye6gAegTMjLKEBoR3d
37,Jay Jay,by MERO,"166,296",04/23/2019,3YxCKq3YPnTekAofhaHABZ
38,Capital Bra je m'appelle,by Capital Bra,"164,507",04/23/2019,5bAZzGAgjY3SZHmciyh8h7
39,Here With Me,"by Marshmello, CHVRCHES","158,811",04/23/2019,5icOoE6VgqFKohjWWNp0Ac
40,Ya Salame,"by Luciano, Samra","155,487",04/23/2019,0EDSU9JYeKABA14OcOuM7b
41,In der Nacht,"by KC Rebell, RAF Camora, Kontra K","149,876",04/23/2019,6mUGF0w6dkOcEosV0EpKWm
42,7 rings,by Ariana Grande,"147,790",04/23/2019,6ocbgoVGwYJhOv1GgI9NsF
43,Van der Vaart,"by Capital Bra, Nash","147,019",04/23/2019,22X5tbeWf9jQQjl7zb63eU
44,Wow.,by Post Malone,"146,691",04/23/2019,6MWtB6iiXyIwun0YzU6DFP
45,500 PS,"by Bonez MC, RAF Camora","145,629",04/23/2019,4UOXo3xWnxYdTf3sFyRaUG
46,High Hopes,by Panic! At The Disco,"142,963",04/23/2019,1rqqCSm0Qe4I9rUvWncaom
47,i'm so tired...,"by Lauv, Troye Sivan","139,077",04/23/2019,7COXchtUOMd6uIT6HvmRaI
48,Steh auf,by Capital Bra,"138,902",04/23/2019,2IeMkz2ienHzdse2MsvKYv
49,Speechless (feat. Erika Sirola),by Robin Schulz,"136,343",04/23/2019,1rCcsYnmqbMYdkG7kS9GC5
50,Cabriolet,by Capital Bra,"136,121",04/23/2019,5544wzOCuqHpqNELk3zYxA
51,2x,by Mathea,"134,154",04/23/2019,2pu5rVWy3zPlgypJzL3Mlw
52,So Am I,by Ava Max,"133,948",04/23/2019,0uUNN1nSoUx1A4fkDCWDQ7
53,JAJA,by Fero47,"131,147",04/23/2019,5z3vuYzS9UF6rD6TmBEdUf
54,Later Bitches,by The Prince Karma,"128,821",04/23/2019,2MhnrAz9dreS8zLzEuDflG
55,bury a friend,by Billie Eilish,"128,545",04/23/2019,4SSnFejRGlZikf02HLewEF
56,Click Click,"by Capital Bra, Samra","127,357",04/23/2019,0AKDcdzjQ7CNjrqfXgwnMt
57,Ferrari,"by Eno, MERO","126,634",04/23/2019,4AgK0CwpwcekXVdAoYB2VO
58,Someone You Loved,by Lewis Capaldi,"124,252",04/23/2019,2TIlqbIneP0ZY1O0EzYLlc
59,Fragen,"by Azet, Zuna","123,418",04/23/2019,3gs4lX2JSAFc8v8piogE3i
60,Viva la Dealer,"by SDP, Capital Bra","123,145",04/23/2019,2vuFdbSOLje3khV4rLSEpm
61,Boy With Luv (feat. Halsey),by BTS,"122,935",04/23/2019,5KawlOMHjWeUjQtnuRs22c
62,Look Back at It,by A Boogie Wit da Hoodie,"120,606",04/23/2019,3Ol2xnObFdKV9pmRD2t9x8
63,bis um 3,"by KALIM, Nimo","119,462",04/23/2019,03SfDYmOPflD23iTL5qjiq
64,Baller los,by MERO,"118,854",04/23/2019,1uNzKXVNwq7jwV0rhjXqLB
65,Wild Stare,by Giant Rooks,"117,640",04/23/2019,2SClPoLfPJmwrr3EyfgRTS
66,Hobby Hobby,by MERO,"116,031",04/23/2019,0dmrz4V5kiezQAqQ3VqGob
67,Schon ok,by Capital Bra,"115,958",04/23/2019,2s5nIYmnd65kDMLsPw1VuW
68,In My Mind,"by Dynoro, Gigi D'Agostino","114,249",04/23/2019,0E9ZjEAyAwOXZ7wJC0PD33
69,Nomer Odin,"by Olexesh, ZippO","112,742",04/23/2019,39APwU7CrTum5B7AHoRdfc
70,Shallow,"by Lady Gaga, Bradley Cooper","110,095",04/23/2019,2VxeLyX666F8uXCJ0dZF8B
71,3 Nights,by Dominic Fike,"109,314",04/23/2019,1tNJrcVe6gwLEiZCtprs1u
72,Never Go Back,by Dennis Lloyd,"108,823",04/23/2019,2QrXzOqLCVDRZHkToA0tSR
73,DEUTSCHLAND,by Rammstein,"107,203",04/23/2019,1T8IRUJBga0JXioJZvxjBR
74,Kill This Love,by BLACKPINK,"106,898",04/23/2019,4pUCKHjJ4Ijewc37rRrvHn
75,Giant (with Rag'n'Bone Man),by Calvin Harris,"106,321",04/23/2019,5itOtNx0WxtJmi1TQ3RuRd
76,Sollte so sein,by Capital Bra,"104,410",04/23/2019,08i2ITRSVDkuZ6vXhFMcGg
77,Kolibri,"by KC Rebell, Ufo361","103,831",04/23/2019,0LA5AHhpC6tYKUiu7HX9uS
78,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",by KitschKrieg,"102,261",04/23/2019,4Nip6oiJU24LqcUEi7u19S
79,Trance,by Qzeng,"101,042",04/23/2019,5eA0fLfQRw9WuX34ZRPvAT
80,So jung,by Kianush,"100,723",04/23/2019,3Z1yd93CAlSp9eZgzwyyW7
81,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","97,511",04/23/2019,3KkXRkHbMCARz0aVfEt68P
82,Without Me,by Halsey,"96,491",04/23/2019,5p7ujcrUXASCNwRaWNHR1C
83,Bandolero (feat. Farid Bang),by 18 Karat,"96,344",04/23/2019,2RXURiVJtfaXx6DeibL43f
84,Selfie,"by Kianush, Jamule","96,181",04/23/2019,6Mh8pbqMleIxio197Ps5sp
85,Für mich da,"by KC Rebell, Veysel","95,735",04/23/2019,00IN4udXTO3vzkpBCz5Dmu
86,Tausend Tattoos,by Sido,"95,295",04/23/2019,2PAYSgrVOBz8RJqp9B7QLu
87,Ticket,by Seeed,"94,471",04/23/2019,6frjeqCOrcb010qUtilQ0K
88,Neureich,by KC Rebell,"93,363",04/23/2019,4QGrS3tjBmRhD9Bxpq8Va0
89,Mexican Mafia,by Capital Bra,"93,065",04/23/2019,5QvFVebeoSu9DLmxp2Eg8v
90,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"92,706",04/23/2019,1wJRveJZLSb1rjhnUHQiv6
91,Power is Power,"by SZA, The Weeknd, Travis Scott, Game of Thrones","92,391",04/23/2019,35RDmXJ59YYGNlv1KfTGsP
92,LV,by KC Rebell,"92,261",04/23/2019,2Oxex0pMS5ljCnGGnFXiy0
93,Kalt,by Capital Bra,"92,152",04/23/2019,19e0eJYmPzJtj516CM6hqH
94,Hardcore High,by Juju,"91,961",04/23/2019,6eTCxwf1n7XZLucLtFn0Fo
95,"30,6k",by KC Rebell,"91,383",04/23/2019,2YFjuOeH59bVnwdBwoKUKM
96,Open Up,by Matt Simons,"89,973",04/23/2019,7KgqURVRaVhqgyKno2mc1D
97,Schwarze Locken,by Capital Bra,"89,910",04/23/2019,2eovhRkEArV30G5LzLjqXn
98,when the party's over,by Billie Eilish,"89,246",04/23/2019,43zdsphuZLzwA9k4DJhU0I
99,Leg,by Capital Bra,"89,113",04/23/2019,1fsDGaOPuMGv4lkdCA5yPK
100,Talk (feat. Disclosure),by Khalid,"88,063",04/23/2019,6TqXcAFInzjp0bODyvrWEq
101,Bling Bling,by Juju,"87,464",04/23/2019,4HhcTI5UY0dgzC3gfUK6wy
102,don't lie to me,by Lena,"86,706",04/23/2019,6hyl5rtrQw0FyGOWueYQsd
103,Happier,"by Marshmello, Bastille","86,420",04/23/2019,2dpaYNEQHiRxtZbfNsse99
104,Body (feat. brando),by Loud Luxury,"86,309",04/23/2019,7K7MUBCnzgBAvMVW2RTWNs
105,"break up with your girlfriend, i'm bored",by Ariana Grande,"85,763",04/23/2019,4kV4N9D1iKVxx1KLvtTpjS
106,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"85,015",04/23/2019,4w8niZpiMy6qz1mntFA5uM
107,Deine Mutter,"by Kool Savas, Nessi","84,683",04/23/2019,4y8xXLG9O3Rbl6e1KaNRTG
108,Casanova,"by Summer Cem, Bausa","84,494",04/23/2019,0jB0RNZIfaihaDKNmdrI40
109,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","82,940",04/23/2019,0YammaEkYSeo9vQYZ1OwS6
110,Blech,by Capital Bra,"82,231",04/23/2019,5zeI6Co8KzH5EpQud4YY3Z
111,Hasso,by KC Rebell,"81,962",04/23/2019,3BsNzVRdutPdMwhCsRSdLw
112,Cataleya,by Samra,"81,838",04/23/2019,3MrTi2XjvQCZm8V1P1ryuR
113,Hype,by KC Rebell,"81,541",04/23/2019,4GiYgukyDWgoENjcUTftdE
114,Copacabana,"by Leon Machère, Stard Ova, KALUMA","81,287",04/23/2019,214Mx6MSJhtaO1uPtZGqLH
115,Kokain,"by Bonez MC, RAF Camora, Gzuz","81,181",04/23/2019,4Bj3usjRTckEJARO0dLbDf
116,Klassik,by Nash,"80,019",04/23/2019,4cvdsyaIVLEQXEid5wnyaW
117,Be Alright,by Dean Lewis,"78,989",04/23/2019,2H4gf1wLxvYreMj1jcaN0k
118,wish you were gay,by Billie Eilish,"78,985",04/23/2019,3Fj47GNK2kUF0uaEDgXLaD
119,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","78,197",04/23/2019,3y3brCCecHC3Db18aIOnny
120,Fading,"by Alle Farben, ILIRA","77,969",04/23/2019,2RP8Svo0pMwZXnVcmOffDw
121,WTF (feat. Amber Van Day),by HUGEL,"77,688",04/23/2019,0gn93i7HJt0calph67R5Wu
122,Sunset Lover,by Petit Biscuit,"77,058",04/23/2019,3WRQUvzRvBDr4AxMWhXc5E
123,Baila Baila Baila,by Ozuna,"76,962",04/23/2019,7uH27oIt4a6cIFCA8ZPcyG
124,Zemër,"by Soolking, Dhurata Dora","76,750",04/23/2019,68av1mZz0VsIYXJWATZWUW
125,Baui Coupé,"by Diplo, Bausa","76,745",04/23/2019,4J2c8Mk8stfWPzt1u0G90W
126,Hallo Hallo,"by Azet, Zuna","76,729",04/23/2019,0RjhrAgD7bSYBi0fyqX616
127,Facetime,by Dardan,"76,693",04/23/2019,0oZyouBDStcJEUbTmSfys2
128,lovely,"by Billie Eilish, Khalid","76,271",04/23/2019,1NJcg626wLln4pGHpiV7mf
129,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"75,989",04/23/2019,1WSGTYKLEpKfNQYYW5Oymt
130,ROMEO & JULIET,"by Loredana, Mozzik","75,953",04/23/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
131,Earth,by Lil Dicky,"75,717",04/23/2019,2S1LebN6AXXQqJolBxlWgO
132,Goddamn (feat. A Boogie wit da Hoodie),by Tyga,"75,562",04/23/2019,0Zl4G9qcdXV5hVhdOirNHG
133,Mary Jane,"by Sami, Lil Lano","74,397",04/23/2019,2KcUP4ALV0XSAbwyslORjb
134,Just You and I,by Tom Walker,"73,993",04/23/2019,03x2rVJRFUrvwlfxoHd9Mo
135,Warnung,by Kontra K,"73,974",04/23/2019,3OgD9c7c6GhEWUK660Ezbr
136,Dior 2001,by RIN,"73,972",04/23/2019,2eNSyVH3sNPiAj9WpRYK73
137,Was du Liebe nennst,by Bausa,"73,660",04/23/2019,2hIY4sjfMeKwXXh2LvhrMo
138,DODI,by Shindy,"72,814",04/23/2019,63THFs9ovzO3WQsz4lzh0H
139,Neymar,"by Capital Bra, Ufo361","72,391",04/23/2019,7ecGSqT8Ulbzhs5QwgWGVN
140,Uncle Sam,"by KC Rebell, Elias","72,269",04/23/2019,68UANypnmCwZIk7ju8Him8
141,Better When You're Gone,"by David Guetta, Brooks, Loote","72,139",04/23/2019,4Tvw0lweq9l2JPQKFbpbBQ
142,Heartbreaker,by Hava,"71,866",04/23/2019,35PgxvWxm5nBOP2tb45lEZ
143,Dancing With A Stranger (with Normani),by Sam Smith,"71,263",04/23/2019,6Qs4SXO9dwPj5GKvVOv8Ki
144,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","71,254",04/23/2019,38KR9aB0bPkjM4gKhKr7tr
145,"Aua, Oh Oh, Gringo ist sauer (feat. Gringo)",by KitschKrieg,"69,973",04/23/2019,4xiCV0ztx5DrAEMSgffo8J
146,Eastside (with Halsey & Khalid),by benny blanco,"68,958",04/23/2019,7FGq80cy8juXBCD2nrqdWU
147,Melodien (feat. Juju),by Capital Bra,"68,533",04/23/2019,5d35jcJj7WjDQBOHCHPY6t
148,Last Hurrah,by Bebe Rexha,"68,049",04/23/2019,0i0wnv9UoFdZ5MfuFGQzMy
149,Nur ein Tanz,by Pietro Lombardi,"68,022",04/23/2019,6oaNpCVXUtmG0eKxsPO6Uf
150,Träume werden wahr,"by MERO, BRADO","67,769",04/23/2019,2GxHx0bbc0BK7Z0ChMJUtO
151,Für uns,by Capital Bra,"67,638",04/23/2019,3mu2qB6zsy7fyr0rvujVdK
152,thank you,by Lena,"66,898",04/23/2019,6dcWHkIgaklSNeT8tQRfpS
