chart_position,title,artist,stream_count,date,track_id
138,Kommunikation,"by Eno, Nimo","70,931",03/16/2020,2LyG4XgcCVljU2BZpRpxYX
139,Stars,"by VIZE, Laniia","70,535",03/16/2020,0TId5TSbdcBP32haUV4Aet
140,Der Bratan bleibt der gleiche,by Capital Bra,"70,457",03/16/2020,2M39v73rNJmAXUXIW0oagP
141,Thank You [Not So Bad],"by VIZE, Felix Jaehn","70,426",03/16/2020,4AqN8IdKCfItCSbuaFch81
142,Vor der Tür,by Gzuz,"70,362",03/16/2020,0LPRq5I35z8FoqYo84xn48
143,P2,by Lil Uzi Vert,"70,282",03/16/2020,3kW4z2pIj5VY5fLjBrMRL5
144,Summer Cem (feat. Luciano),by Summer Cem,"70,218",03/16/2020,1hrHUEYoVBC1hNCXkX7tIA
145,PHANTOM (feat. Summer Cem),by reezy,"70,021",03/16/2020,1s0nANz8q6gEZOms034GbU
146,Es tut schon wieder weh,by Pietro Lombardi,"69,141",03/16/2020,3C0clLWH3HLuZy0bX5ie3U
147,My Oh My (feat. DaBaby),by Camila Cabello,"68,410",03/16/2020,3yOlyBJuViE2YSGn3nVE1K
148,Big Drip,"by Ufo361, Future","68,368",03/16/2020,4qOesAYiMiMFiZrn2wfkl6
149,WAS'N TYP,by Moe Phoenix,"67,918",03/16/2020,3psaDy7UhAPVFjq5q5Kyep
150,Maschine,"by RAF Camora, The Cratez","67,389",03/16/2020,0C6NMPWYqsLIuuYSNP8KqE
151,Like I Love You,"by Nico Santos, Topic","67,318",03/16/2020,6jX0CXNY3zsIMgw2tEZC5h
152,Feel Me,by Selena Gomez,"66,835",03/16/2020,4MdcsdRj7i8eBm0qFjO4L4
153,Nur zur Info,by Ufo361,"66,779",03/16/2020,6Y7ZEVr7lgO8FKGk2vZ2hi
154,Beautiful People (feat. Khalid),by Ed Sheeran,"66,485",03/16/2020,70eFcWOvlMObDhURTqT4Fv
155,ily (i love you baby) (feat. Emilee),by Surf Mesa,"66,398",03/16/2020,62aP9fBQKYKxi7PDXwcUAS
156,CITY OF ANGELS,by 24kGoldn,"66,393",03/16/2020,6ap9lSRJ0iLriGLqoJ44cq
157,Hi Babe,by Juju,"66,030",03/16/2020,6erIvryBSsAdebNU4a7Mrs
158,I Don't Care (with Justin Bieber),by Ed Sheeran,"65,639",03/16/2020,0hVXuCcriWRGvwMV1r5Yn9
159,Kings & Queens,by Ava Max,"64,867",03/16/2020,76nqCfJOcFFWBJN32PAksn
160,Hoch,by Tim Bendzko,"64,807",03/16/2020,7gqefhSJfWyN1qQ2huvEze
161,Loco Contigo (feat. J. Balvin & Tyga),"by DJ Snake, J Balvin","64,590",03/16/2020,6osaMSJh9NguagEDQcZaKx
162,Rescue Me,by OneRepublic,"64,508",03/16/2020,0mjAU3yKR1QnXnHtjGJqTM
163,Puta Madre - Bonustrack,by RAF Camora,"64,409",03/16/2020,0bg9us6qbMWTAMSF3y4egO
164,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","64,342",03/16/2020,05Mp2UJulSttxQ4E6hQPH3
165,Mashkal,"by JURI, Kollegah","63,983",03/16/2020,40Mv1ga6Ue4zOYRR1RYU9P
166,Adriana,by RAF Camora,"63,835",03/16/2020,5YbcMbH4xHRfep9rSxLRDt
167,Huracan,"by Samra, Capital Bra","63,749",03/16/2020,6AFIVhbJLR7YVvW9fLFMu1
168,Run Run Run (feat. Yung Kafa & Kücük Efendi) - Remix,by Capo,"63,526",03/16/2020,0tkLWl3McmxUhh72cdCdT1
169,Dior 2001,by RIN,"63,180",03/16/2020,6WusSsncC0Oo9sFHKwQii6
170,Underdog,by Alicia Keys,"62,881",03/16/2020,3FGiFUJRRp5RGikVrs6kig
171,T-Shirt,by KASIMIR1441,"62,805",03/16/2020,2ysuyHrDnmlJexX7Mfh2J1
172,Gimme! Gimme! Gimme!,by GAMPER & DADONI,"62,475",03/16/2020,4zLSkwZaiMfzzapPCbdG90
173,Skechers,by DripReport,"62,377",03/16/2020,4z2JaAVPemYJhFKm7e32RA
174,To Die For,by Sam Smith,"62,358",03/16/2020,2ZTYlnhhV1UAReg7wIGolx
175,rockstar (feat. 21 Savage),by Post Malone,"62,348",03/16/2020,0e7ipj03S05BNilyu5bRzt
176,I Love Me,by Demi Lovato,"61,184",03/16/2020,2IHLaN6wwYKQ3S24NsQqpA
177,Anders Real,by Senna Gammour,"61,044",03/16/2020,1WXfWjVzJVEF4GJhBSMPvr
178,All Around The World (La La La),"by R3HAB, A Touch Of Class","60,926",03/16/2020,02itaCXOdC54J0ISjqqFAp
179,Viva la Dealer,"by SDP, Capital Bra","60,261",03/16/2020,2vuFdbSOLje3khV4rLSEpm
180,In My Mind,"by Dynoro, Gigi D'Agostino","60,167",03/16/2020,0E9ZjEAyAwOXZ7wJC0PD33
181,Sweet but Psycho,by Ava Max,"60,158",03/16/2020,25sgk305KZfyuqVBQIahim
182,Brot nach Hause,by Apache 207,"60,105",03/16/2020,5e0bzcsI1khimLSJhddHdS
183,Unnormal,"by RAF Camora, Bonez MC","59,892",03/16/2020,7CzSP7spDpZBP8edbtPIwI
184,FREUNDE,by ELIF,"59,650",03/16/2020,56RqrSY7LWRL7aeeNazxyI
185,2 Minuten,by Apache 207,"59,611",03/16/2020,1u5jYTx2WdptYWYpwqcE9n
186,Genick,by Loredana,"59,521",03/16/2020,1AGjF8pckOxTGeb5zubyqH
187,Diamonds (feat. Capital Bra),by Summer Cem,"59,405",03/16/2020,2nPJnablplDgVVgSDF9BAs
188,Jetzt rufst du an,by Loredana,"59,180",03/16/2020,46QHfb0an5B7cgHRfuDHas
189,Blockparty,by Symba,"59,132",03/16/2020,1MkDGQvM8CRrMIcHxjTni5
190,1000 Hits,"by Jamule, Cro","58,984",03/16/2020,2L0hkkXKyXOlxQNJkn8k4Y
191,Seele,by Azet,"58,974",03/16/2020,0b9tA3TNHCzfbTh9mGloNx
192,KARMA - REMIX,"by Nimo, Jamule","58,879",03/16/2020,61aoSsRb1W9R1ed5GZjz4K
193,Take My Hand,by Jerome,"58,494",03/16/2020,7My1iCGUznwNztIokee32S
194,Fabergé,by RIN,"58,491",03/16/2020,7BYf1rypxrlcLK2DMLSjiw
195,MONEYHONEYDRIP,by Jamule,"58,350",03/16/2020,46jIaAgwx0kHNlFFTXcIk1
196,Kein Plan,"by Loredana, MERO","58,031",03/16/2020,2d3WpbJFBND2vwMJyULdfU
197,Benzo,by Elias,"57,850",03/16/2020,2eAtC4umRoDcvRcsyFzGL9
198,Post Malone (feat. RANI),by Sam Feldt,"57,808",03/16/2020,36orMWv2PgvnzXsd5CJ0yL
199,cOcO MAmA,by Dardan,"57,684",03/16/2020,3rn5zo49rHQdIR4G8wvXNb
200,Blei (feat. Veysel),by Kontra K,"57,419",03/16/2020,0Cy2x4vkNHiZ2Z3XiZE5Yu
1,LOST,"by Fler, Sido","563,328",03/17/2020,2dfIFz1lB9b9RtidYewxkr
2,Blinding Lights,by The Weeknd,"456,065",03/17/2020,0sf12qNH5qcw8qpgymFOqD
3,Berlin,"by Samra, Capital Bra","438,525",03/17/2020,4VyJtzcNhnV9gPEgjYzI8L
4,Angst,"by Loredana, Rymez","436,427",03/17/2020,3R3rQ7FbTJdsi5She10YvI
5,"Bad Girls, Good Vibes",by Ufo361,"428,525",03/17/2020,7IxGslFZA5QhgXbUsDmcjf
6,Sip,by Luciano,"358,205",03/17/2020,4D4tA2ara3ihoOvjupr8cG
7,Roller,by Apache 207,"335,832",03/17/2020,6hw1Sy9wZ8UCxYGdpKrU6M
8,Breaking Me,"by Topic, A7S","335,222",03/17/2020,3H7ihDc1dqLriiWXwsc2po
9,Matrix,by Apache 207,"334,950",03/17/2020,7ygVaACDENw4PgLbN1awFE
10,Baby,"by Joker Bra, VIZE","312,704",03/17/2020,1V7JaMp11LKGwKiVmSetf0
11,D A YYY T O N A,by Dardan,"309,193",03/17/2020,5Bj9rLRVpf5xxQwhlyOOeh
12,The Box,by Roddy Ricch,"308,774",03/17/2020,0nbXyq5TXYPCO7pr3N8S4I
13,Roses - Imanbek Remix,by SAINt JHN,"304,529",03/17/2020,24Yi9hE78yPEbZ4kxyoXAI
14,Dance Monkey,by Tones And I,"301,391",03/17/2020,1rgnBhdG2JDFTbYkYRZAku
15,6 Uhr,by Samra,"285,128",03/17/2020,57e7dy1hUpKVg1aUvKkx5R
16,In Your Eyes (feat. Alida),by Robin Schulz,"272,919",03/17/2020,61ZM92T2zaXIVsqncThQzC
17,100k Cash,"by Capital Bra, Samra","261,961",03/17/2020,033if6Adj8fwBYsQzHOfQ8
18,Kein Wort,"by Juju, Loredana, Miksu / Macloud","260,104",03/17/2020,1hoLUVBx0ixX3kn0EX0P5n
19,Mios mit Bars,by Luciano,"221,368",03/17/2020,7Ek9e3eIuktIFjpDRQfmHE
20,Don't Start Now,by Dua Lipa,"216,630",03/17/2020,6WrI0LAC5M1Rw2MnX2ZvEg
21,U23 (feat. Z),by Mert,"209,513",03/17/2020,1iGM29PpHTyrra18Ft0w7O
22,Falling,by Trevor Daniel,"205,526",03/17/2020,4TnjEaWOeW0eKTKIEvJyCa
23,Weiss,by Samra,"197,658",03/17/2020,38YP1STiBe3AZevFFJILf4
24,Lass los,"by Dhurata Dora, Azet","197,089",03/17/2020,0K5vPCPPPQYzrKHc17qB1I
25,Close Your Eyes,"by Felix Jaehn, VIZE, Miss Li","196,053",03/17/2020,7N06jo3EnV792VFaG8vuW6
26,Godzilla (feat. Juice WRLD),by Eminem,"190,159",03/17/2020,7FIWs0pqAYbP91WWM0vlTQ
27,200 km/h,by Apache 207,"186,700",03/17/2020,2PGA1AsJal6cyMNmKyE56q
28,death bed (coffee for your head),"by Powfu, beabadoobee","183,910",03/17/2020,7eJMfftS33KTjuF7lTsMCx
29,Bolon,by Haftbefehl,"183,823",03/17/2020,7kcnYf6vuMRPHK0A6CtWFP
30,What If I Told You That I Love You,by Ali Gatie,"177,114",03/17/2020,3cqPu20DGTGUoZtbJH2Dmi
31,Zu Ende,"by Samra, ELIF","169,541",03/17/2020,0Vl4eICpXMjtiK0RhdaWov
32,Treppenhaus,by LEA,"168,974",03/17/2020,3l72nWivgNKYMFC7OwMEO0
33,Rich Rich,by Ufo361,"168,194",03/17/2020,3VFT90E0yYjdHSFoGv02us
34,Intentions (feat. Quavo),by Justin Bieber,"166,263",03/17/2020,4umIPjkehX1r7uhmGvXiSV
35,Supalonely,"by BENEE, Gus Dapperton","165,071",03/17/2020,4nK5YrxbMGZstTLbvj6Gxw
36,110,"by Capital Bra, Samra, LEA","164,818",03/17/2020,67ojvEGRPAUCOohuMPqoRC
37,Physical,by Dua Lipa,"160,045",03/17/2020,5px6upUHM3fhOP621Edp4V
38,Skifahren (feat. Joshi Mizu),"by The Cratez, Bausa, Maxwell","159,571",03/17/2020,7qwWwsa6otLM0UOEamls4s
39,Karakol,by Capo,"158,266",03/17/2020,0rl7zpqNO7xPbe2CDvyoks
40,TEUER TEUER,by Farid Bang,"157,172",03/17/2020,0m2ye3donWKvVsAKaSO14R
41,Still Be Friends (feat. Tory Lanez & Tyga),by G-Eazy,"155,225",03/17/2020,0JjM9bKm4wrwohMslcm892
42,ROXANNE,by Arizona Zervas,"155,026",03/17/2020,696DnlkuDOXcMAnKlTgXXK
43,Alien,by RIN,"154,945",03/17/2020,2RaKlveGCllSaXloN8kmzV
44,Turn Me On (feat. Vula),"by Riton, Oliver Heldens","151,177",03/17/2020,0qaWEvPkts34WF68r8Dzx9
45,Ride It,by Regard,"146,908",03/17/2020,2tnVG71enUj33Ic2nFN6kZ
46,Sunday Best,by Surfaces,"145,661",03/17/2020,1Cv1YLb4q0RzL6pybtaMLo
47,2002,"by Sido, Apache 207","144,210",03/17/2020,2u8AXJyk8pICzj2wyPBL0b
48,Say So,by Doja Cat,"140,150",03/17/2020,3Dv1eDb0MEgF93GpLXlucZ
49,AUF WIEDERSEHEN,by Mozzik,"140,014",03/17/2020,6JZrs7FFUkTpinCxM1DG3E
50,KRIMINELL,"by Kianush, PA Sports","136,824",03/17/2020,3ecKtWMr8HK99YOs7L6Ps3
51,Passt mir so gar nicht,by Joker Bra,"135,320",03/17/2020,7AUPR6VYsmTu8LwDuJVgCe
52,Salt,by Ava Max,"133,915",03/17/2020,7vgv8KZBSo0TPzyIWG9yzV
53,Vermissen (feat. Henning May),by Juju,"133,851",03/17/2020,07f2b3CTdgKKlhv0mqUksz
54,Mon Ami,by Samra,"133,502",03/17/2020,1R4xkZXQUQ8QJtAdwHkSgC
55,Donuts,by Gzuz,"132,485",03/17/2020,5XVPNr0CAoUn1jD033Ucoo
56,Before You Go,by Lewis Capaldi,"131,743",03/17/2020,2gMXnyrvIjhVBUZwvLZDMP
57,Hauseingang,by Pashanim,"130,753",03/17/2020,1IikW5aCjY08gagX94j3fJ
58,Remember,by Nimo,"129,937",03/17/2020,3yXXNEh8zkNo8hxDjr1tLj
59,Wieso tust Du dir das an?,by Apache 207,"128,965",03/17/2020,6dNB3XdAzx7kTf5wa8Rg89
60,"Alone, Pt. II","by Alan Walker, Ava Max","127,125",03/17/2020,0bMbDctzMmTyK2j74j3nF3
61,Nur wegen dir,by Nimo,"126,563",03/17/2020,0ui2kVwPZKHaZxGhdIzBrp
62,Never Seen the Rain,by Tones And I,"124,309",03/17/2020,2grAr8pWMuLWn8ZYEE9wDV
63,Life Is Good (feat. Drake),by Future,"123,744",03/17/2020,5yY9lUy8nbvjM1Uyo1Uqoc
64,Someone You Loved,by Lewis Capaldi,"123,655",03/17/2020,7qEHsqek33rTcFNT9PFqLf
65,KK,by KASIMIR1441,"123,570",03/17/2020,6IwbgA2lca6IZZvo2wCL6Q
66,Keine Liebe,"by RIN, Bausa","123,567",03/17/2020,4OVF6uwZlMOSlZmHDnwliX
67,bad guy,by Billie Eilish,"123,348",03/17/2020,2Fxmhks0bxGSBdJ92vM42m
68,Moral of the Story,by Ashe,"122,682",03/17/2020,2nC3QhMI9reBIOWutbU3Tj
69,everything i wanted,by Billie Eilish,"122,286",03/17/2020,3ZCTVFBt2Brf31RLEnCkWJ
70,Tilidin,"by Capital Bra, Samra","121,439",03/17/2020,0Dlcu2fgHklOnajVu2dUNU
71,Some Say - Felix Jaehn Remix,by Nea,"121,246",03/17/2020,7C1trmcQQ5n5RNy4l6ziCv
72,Ausgehen,by AnnenMayKantereit,"120,468",03/17/2020,3Ve0ag71EeiQalsl7Ha4Dw
73,You should be sad,by Halsey,"119,211",03/17/2020,7lidXGPXPYLNThITAOTlkK
74,6AM.........,by Dardan,"117,802",03/17/2020,36J10AwMabBYxgNrV2S8gd
75,No Time To Die,by Billie Eilish,"116,761",03/17/2020,73SpzrcaHk0RQPFP73vqVR
76,Circles,by Post Malone,"115,638",03/17/2020,21jGcNKet2qwijlDFuPiPb
77,Schüsse im Regen,by Samra,"113,919",03/17/2020,3RgJvQlTg7tp5mXtylDXYx
78,Ich hol dich ab,by Jamule,"111,479",03/17/2020,2rWnTpXD0jq5lymyg4xIKQ
79,Dior,by Pop Smoke,"110,802",03/17/2020,79s5XnCN4TJKTVMSmOx8Ep
80,Doch in der Nacht,by Apache 207,"110,498",03/17/2020,3uhTOxvu2h2YEm0uPNF2vi
81,Fingertips,by Tom Gregory,"107,311",03/17/2020,0X4hMHBj4Ra6h1tIQGl1CH
82,Tusa,"by KAROL G, Nicki Minaj","107,277",03/17/2020,7k4t7uLgtOxPwTpFmtJNTY
83,Kein Problem,by Apache 207,"106,941",03/17/2020,3Zigq1lfHmFRlyoRrh9k2s
84,Blueberry Faygo,by Lil Mosey,"106,037",03/17/2020,22LAwLoDA5b4AaGSkg6bKW
85,Play With Fire,by Nico Santos,"105,338",03/17/2020,240BX4w7PFkHptDrSVZgbA
86,hot girl bummer,by blackbear,"104,472",03/17/2020,7aiClxsDWFRQ0Kzk5KI5ku
87,Lose Control,"by MEDUZA, Becky Hill, Goodboys","104,300",03/17/2020,7CHi4DtfK4heMlQaudCuHK
88,Schlafen,"by Ufo361, Bausa, The Cratez","101,053",03/17/2020,7cV5zRs2cXP0H9e29UMI7Z
89,KEIN SCHLAF,"by Nimo, Hava","100,242",03/17/2020,1B89LtaW92jj4AqT7OZ0Fj
90,The Passenger (LaLaLa) [feat. MOKABY],"by LUM!X, D.T.E, Gabry Ponte","99,390",03/17/2020,2A0CxheiQGQdCiKtOR7jMP
91,Ayy Macarena,by Tyga,"99,192",03/17/2020,6LcauUZjF1eXQrgqMUecHX
92,Alles was ich hab,by Fynn Kliemann,"98,485",03/17/2020,1GHgDIODujliWFayEhHx1n
93,Wieder Lila,"by Samra, Capital Bra","98,195",03/17/2020,2kkcJ8tSDV42LdWcPjy6We
94,Memories,by Maroon 5,"97,624",03/17/2020,2b8fOow8UzyDFAE27YhOZM
95,Drake & Rihanna,by Pietro Lombardi,"96,937",03/17/2020,0qcEUQUl7kuDGAkxAhJIZT
96,Para,by Veysel,"96,548",03/17/2020,1UjEKkdgoOwJhqSZqBrpO0
97,RITMO (Bad Boys For Life),"by Black Eyed Peas, J Balvin","96,494",03/17/2020,6cy3ki60hLwimwIje7tALf
98,Boss Bitch,by Doja Cat,"96,261",03/17/2020,78qd8dvwea0Gosb6Fe6j3k
99,Señorita,"by Shawn Mendes, Camila Cabello","94,404",03/17/2020,6v3KW9xbzN5yKLt9YKDYA2
100,COLT,by Samra,"93,328",03/17/2020,76IVpz47q3ghkxoUeTTEKb
101,Verkackt,"by Gzuz, Bonez MC","91,220",03/17/2020,0C6bsQq58Ue1XfL5PKTO6D
102,Shababs botten,by Pashanim,"90,508",03/17/2020,0H9WHopZ62JeDaGau7REMw
103,CASINO,by Katja Krasavice,"90,228",03/17/2020,5rywC2PH49hTpJLXxwGlpE
104,Egal,by Michael Wendler,"89,910",03/17/2020,7rjW2CVIOmmQ7U5CGiZcnG
105,"Para, Money, E's","by JIGGO, Monet192","89,676",03/17/2020,7sVQVuy2cdPfMIHDH9IKaP
106,Stupid Love,by Lady Gaga,"88,533",03/17/2020,2kJu14V7hbZw3I4K8L8SXb
107,Mary,by Bausa,"87,655",03/17/2020,2Jij6ebp6ToNKOn5DWlGxV
108,Bin da,by Veysel,"86,842",03/17/2020,2fzPZOozISzcAU7FSwkN7g
109,Honda Civic,"by The Cratez, Bonez MC","86,661",03/17/2020,7nkN1tnFIZIIS4P5q4Krmb
110,What A Man Gotta Do,by Jonas Brothers,"86,352",03/17/2020,4wNIkl5XGiAACjFBlDWuSd
111,Light,by Jerome,"86,287",03/17/2020,1lht8jb3c6rEiVaqX94enH
112,500 PS,"by Bonez MC, RAF Camora","85,880",03/17/2020,4UOXo3xWnxYdTf3sFyRaUG
113,Better,"by Lena, Nico Santos","84,273",03/17/2020,3jCMdvc8bFOKChETbFV9Zc
114,CASINO ROYAL,"by Kianush, PA Sports","83,773",03/17/2020,3Dkfcd3DbXGVmM05KCRuFA
115,Sex mit dir,by Apache 207,"83,191",03/17/2020,0PEwVF6TStGXMTnQMAk9kl
116,Adore You,by Harry Styles,"82,235",03/17/2020,3jjujdWJ72nww5eGnfs2E7
117,Für Mich,by CÉLINE,"81,952",03/17/2020,7DvTrDWYytzKkKP5WfyhxU
118,Eiskalt,"by Loredana, Mozzik","81,873",03/17/2020,5sMugAU31Ug5SAUUbhBIKU
119,Revenge,by Elias,"80,321",03/17/2020,0VLwCyZ3QIvPXhPXhaiZfk
120,lovely (with Khalid),by Billie Eilish,"80,249",03/17/2020,0u2P5u6lvoDfwTYjAADbn4
121,HIGHEST IN THE ROOM,by Travis Scott,"79,644",03/17/2020,3eekarcy7kvN4yt5ZFzltW
122,Yummy,by Justin Bieber,"79,278",03/17/2020,16wAOAZ2OkqoIDN7TpChjR
123,WHATS POPPIN,by Jack Harlow,"78,693",03/17/2020,1jaTQ3nqY3oAAYyCTbIvnM
124,Sag Wieso,"by Lil Lano, Edo Saiya","76,934",03/17/2020,5TELAde0F3gYZF4l2m6RXp
125,God Is A Dancer (with Mabel),by Tiësto,"76,638",03/17/2020,6fenHIxXuuzKB55wY4WCHP
126,CHING CHING CHING,by Farid Bang,"76,221",03/17/2020,32ojM1s5NBAmuSzkJhS8aP
127,KARMA,by Nimo,"76,157",03/17/2020,3uTiW4Tjt6FqSPRYNgzW5t
128,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),by Lil Yachty,"75,231",03/17/2020,7wsmIIm0xWmtP7TmACXkJn
129,Monster,"by LUM!X, Gabry Ponte","74,956",03/17/2020,0YU17F0BlVXvmx5ytsR43w
130,Castles,by Freya Ridings,"74,510",03/17/2020,5tZWtGT65sMrDVPB5H444n
131,gENAuSo,"by Dardan, Xiara","72,959",03/17/2020,5nmVf5dSgH4A25qsev28Mi
132,Letzte Träne,by Kontra K,"72,321",03/17/2020,1FuJKBi6XdFyf8Yzmck468
133,After Hours,by The Weeknd,"72,135",03/17/2020,4ejyZ4uJEXUURcgKp1kP8v
134,Piece Of Your Heart,"by MEDUZA, Goodboys","72,022",03/17/2020,1DFD5Fotzgn6yYXkYsKiGs
135,Stars,"by VIZE, Laniia","71,986",03/17/2020,0TId5TSbdcBP32haUV4Aet
136,Lucid Dreams,by Juice WRLD,"71,922",03/17/2020,285pBltuF7vW8TeWk8hdRR
137,P2,by Lil Uzi Vert,"69,479",03/17/2020,3kW4z2pIj5VY5fLjBrMRL5
138,Sandmann,by le Shuuk,"69,319",03/17/2020,7AO4SbDUqGQ3vY6SQYEFRZ
139,I Don't Care (with Justin Bieber),by Ed Sheeran,"69,218",03/17/2020,0hVXuCcriWRGvwMV1r5Yn9
140,That Way - Bonus Track,by Lil Uzi Vert,"69,166",03/17/2020,2ajzBr7vwHTEBeqDzcsNRC
141,Beautiful People (feat. Khalid),by Ed Sheeran,"69,036",03/17/2020,70eFcWOvlMObDhURTqT4Fv
142,Der Bratan bleibt der gleiche,by Capital Bra,"68,903",03/17/2020,2M39v73rNJmAXUXIW0oagP
143,Summer Cem (feat. Luciano),by Summer Cem,"68,808",03/17/2020,1hrHUEYoVBC1hNCXkX7tIA
144,My Oh My (feat. DaBaby),by Camila Cabello,"68,657",03/17/2020,3yOlyBJuViE2YSGn3nVE1K
145,Feel Me,by Selena Gomez,"68,582",03/17/2020,4MdcsdRj7i8eBm0qFjO4L4
146,Kommunikation,"by Eno, Nimo","68,551",03/17/2020,2LyG4XgcCVljU2BZpRpxYX
147,Rescue Me,by OneRepublic,"68,449",03/17/2020,0mjAU3yKR1QnXnHtjGJqTM
148,Thank You [Not So Bad],"by VIZE, Felix Jaehn","68,062",03/17/2020,4AqN8IdKCfItCSbuaFch81
149,PHANTOM (feat. Summer Cem),by reezy,"67,926",03/17/2020,1s0nANz8q6gEZOms034GbU
150,Vor der Tür,by Gzuz,"67,587",03/17/2020,0LPRq5I35z8FoqYo84xn48
151,Es tut schon wieder weh,by Pietro Lombardi,"67,208",03/17/2020,3C0clLWH3HLuZy0bX5ie3U
152,Underdog,by Alicia Keys,"66,918",03/17/2020,3FGiFUJRRp5RGikVrs6kig
153,Nur zur Info,by Ufo361,"66,639",03/17/2020,6Y7ZEVr7lgO8FKGk2vZ2hi
154,Hi Babe,by Juju,"65,778",03/17/2020,6erIvryBSsAdebNU4a7Mrs
155,Big Drip,"by Ufo361, Future","65,757",03/17/2020,4qOesAYiMiMFiZrn2wfkl6
156,Hoch,by Tim Bendzko,"65,578",03/17/2020,7gqefhSJfWyN1qQ2huvEze
157,Maschine,"by RAF Camora, The Cratez","65,246",03/17/2020,0C6NMPWYqsLIuuYSNP8KqE
158,ily (i love you baby) (feat. Emilee),by Surf Mesa,"65,105",03/17/2020,62aP9fBQKYKxi7PDXwcUAS
159,WAS'N TYP,by Moe Phoenix,"65,063",03/17/2020,3psaDy7UhAPVFjq5q5Kyep
160,Gimme! Gimme! Gimme!,by GAMPER & DADONI,"64,852",03/17/2020,4zLSkwZaiMfzzapPCbdG90
161,Remontada,"by Sofiane, Azet","64,796",03/17/2020,1htp5rXS1XUpmuNbVcvPQm
162,Kings & Queens,by Ava Max,"64,728",03/17/2020,76nqCfJOcFFWBJN32PAksn
163,CITY OF ANGELS,by 24kGoldn,"64,659",03/17/2020,6ap9lSRJ0iLriGLqoJ44cq
164,Skechers,by DripReport,"64,505",03/17/2020,4z2JaAVPemYJhFKm7e32RA
165,Loco Contigo (feat. J. Balvin & Tyga),"by DJ Snake, J Balvin","64,211",03/17/2020,6osaMSJh9NguagEDQcZaKx
166,Adriana,by RAF Camora,"63,802",03/17/2020,5YbcMbH4xHRfep9rSxLRDt
167,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","63,783",03/17/2020,05Mp2UJulSttxQ4E6hQPH3
168,Huracan,"by Samra, Capital Bra","63,207",03/17/2020,6AFIVhbJLR7YVvW9fLFMu1
169,Puta Madre - Bonustrack,by RAF Camora,"63,158",03/17/2020,0bg9us6qbMWTAMSF3y4egO
170,Like I Love You,"by Nico Santos, Topic","62,997",03/17/2020,6jX0CXNY3zsIMgw2tEZC5h
171,Dior 2001,by RIN,"62,746",03/17/2020,6WusSsncC0Oo9sFHKwQii6
172,Sweet but Psycho,by Ava Max,"62,691",03/17/2020,25sgk305KZfyuqVBQIahim
173,To Die For,by Sam Smith,"62,114",03/17/2020,2ZTYlnhhV1UAReg7wIGolx
174,rockstar (feat. 21 Savage),by Post Malone,"62,073",03/17/2020,0e7ipj03S05BNilyu5bRzt
175,In My Mind,"by Dynoro, Gigi D'Agostino","62,046",03/17/2020,0E9ZjEAyAwOXZ7wJC0PD33
176,All Around The World (La La La),"by R3HAB, A Touch Of Class","61,646",03/17/2020,02itaCXOdC54J0ISjqqFAp
177,FREUNDE,by ELIF,"60,401",03/17/2020,56RqrSY7LWRL7aeeNazxyI
178,Old Town Road - Remix,"by Lil Nas X, Billy Ray Cyrus","60,377",03/17/2020,2YpeDb67231RjR0MgVLzsG
179,Viva la Dealer,"by SDP, Capital Bra","60,363",03/17/2020,2vuFdbSOLje3khV4rLSEpm
180,Run Run Run (feat. Yung Kafa & Kücük Efendi) - Remix,by Capo,"60,038",03/17/2020,0tkLWl3McmxUhh72cdCdT1
181,Higher Love,"by Kygo, Whitney Houston","59,907",03/17/2020,6oJ6le65B3SEqPwMRNXWjY
182,Mashkal,"by JURI, Kollegah","59,624",03/17/2020,40Mv1ga6Ue4zOYRR1RYU9P
183,Post Malone (feat. RANI),by Sam Feldt,"59,456",03/17/2020,36orMWv2PgvnzXsd5CJ0yL
184,WEISSER RAUCH,by FOURTY,"59,416",03/17/2020,24UgOPKL5S1vwzLwUtPsz7
185,Brot nach Hause,by Apache 207,"59,372",03/17/2020,5e0bzcsI1khimLSJhddHdS
186,Unnormal,"by RAF Camora, Bonez MC","59,104",03/17/2020,7CzSP7spDpZBP8edbtPIwI
187,Diamonds (feat. Capital Bra),by Summer Cem,"58,994",03/17/2020,2nPJnablplDgVVgSDF9BAs
188,2 Minuten,by Apache 207,"58,926",03/17/2020,1u5jYTx2WdptYWYpwqcE9n
189,T-Shirt,by KASIMIR1441,"58,895",03/17/2020,2ysuyHrDnmlJexX7Mfh2J1
190,Jetzt rufst du an,by Loredana,"58,190",03/17/2020,46QHfb0an5B7cgHRfuDHas
191,Seele,by Azet,"58,087",03/17/2020,0b9tA3TNHCzfbTh9mGloNx
192,If the World Was Ending - feat. Julia Michaels,by JP Saxe,"57,885",03/17/2020,2kJwzbxV2ppxnQoYw4GLBZ
193,Bruises,by Lewis Capaldi,"57,561",03/17/2020,4Of7rzpRpV1mWRbhp5rAqG
194,Genick,by Loredana,"57,257",03/17/2020,1AGjF8pckOxTGeb5zubyqH
195,Blei (feat. Veysel),by Kontra K,"57,118",03/17/2020,0Cy2x4vkNHiZ2Z3XiZE5Yu
