chart_position,title,artist,stream_count,date,track_id
14,In Your Eyes (feat. Alida),by Robin Schulz,"21,668",05/12/2020,61ZM92T2zaXIVsqncThQzC
15,Salt,by Ava Max,"21,427",05/12/2020,7vgv8KZBSo0TPzyIWG9yzV
16,JAUNÉ,"by Booba, Zed","20,876",05/12/2020,4fW3EMRzAfj8aNMsF3zMwt
17,Tusa,"by KAROL G, Nicki Minaj","19,452",05/12/2020,7k4t7uLgtOxPwTpFmtJNTY
18,The Box,by Roddy Ricch,"18,590",05/12/2020,0nbXyq5TXYPCO7pr3N8S4I
19,Don't Start Now,by Dua Lipa,"17,874",05/12/2020,3PfIrDoz19wz7qK7tYeu62
20,Sunday Best,by Surfaces,"17,248",05/12/2020,1Cv1YLb4q0RzL6pybtaMLo
21,Supalonely,"by BENEE, Gus Dapperton","17,184",05/12/2020,4nK5YrxbMGZstTLbvj6Gxw
22,Emotions,by Ufo361,"17,169",05/12/2020,6lU4BQWZomCWRfKSowfezE
23,MAMACITA,"by Black Eyed Peas, Ozuna, J. Rey Soul","16,761",05/12/2020,14wf185UxfNbSy8dwt4r4q
24,Someone You Loved,by Lewis Capaldi,"16,097",05/12/2020,7qEHsqek33rTcFNT9PFqLf
25,Blueberry Faygo,by Lil Mosey,"16,041",05/12/2020,22LAwLoDA5b4AaGSkg6bKW
26,Conan x Xenia,"by Haftbefehl, SHIRIN DAVID","15,172",05/12/2020,1mfmCQWZhV30L4Aj8ytMLz
27,Roller,by Apache 207,"15,038",05/12/2020,6hw1Sy9wZ8UCxYGdpKrU6M
28,Before You Go,by Lewis Capaldi,"14,627",05/12/2020,2gMXnyrvIjhVBUZwvLZDMP
29,BaeBae,by Samra,"14,624",05/12/2020,20rTzps5LFpeylWrzM84zS
30,Late Night,by Luciano,"14,373",05/12/2020,33jaF6gknsRif8HzH1RMAB
31,Falling,by Trevor Daniel,"14,223",05/12/2020,2rRJrJEo19S2J82BDsQ3F7
32,HIGHEST IN THE ROOM,by Travis Scott,"14,193",05/12/2020,3eekarcy7kvN4yt5ZFzltW
33,Boss Bitch,by Doja Cat,"14,114",05/12/2020,78qd8dvwea0Gosb6Fe6j3k
34,Kings & Queens,by Ava Max,"13,886",05/12/2020,76nqCfJOcFFWBJN32PAksn
35,WHATS POPPIN,by Jack Harlow,"13,682",05/12/2020,1jaTQ3nqY3oAAYyCTbIvnM
36,goosebumps,by Travis Scott,"13,581",05/12/2020,6gBFPUFcJLzWGx4lenP6h2
37,Break My Heart,by Dua Lipa,"13,486",05/12/2020,017PF4Q3l4DBUiWoXk4OWT
38,Say So,by Doja Cat,"13,285",05/12/2020,3Dv1eDb0MEgF93GpLXlucZ
39,Ride It,by Regard,"13,144",05/12/2020,2tnVG71enUj33Ic2nFN6kZ
40,Life Is Good (feat. Drake),by Future,"12,805",05/12/2020,5yY9lUy8nbvjM1Uyo1Uqoc
41,Be Kind (with Halsey),by Marshmello,"12,779",05/12/2020,3Z8FwOEN59mRMxDCtb8N0A
42,Don't Rush (feat. Headie One),by Young T & Bugsey,"12,718",05/12/2020,7LRmDx4pMTQuOBBwRT1MCT
43,Some Say,by Nea,"12,628",05/12/2020,4poybupy26pTWPr9zY1i7h
44,SICKO MODE,by Travis Scott,"12,056",05/12/2020,2xLMifQCjDGFmkHkpNLD9h
45,Intentions (feat. Quavo),by Justin Bieber,"11,816",05/12/2020,4umIPjkehX1r7uhmGvXiSV
46,In Your Eyes,by The Weeknd,"11,503",05/12/2020,7szuecWAPwGoV1e5vGu8tl
47,LASS MAL,by Mozzik,"11,489",05/12/2020,6LOOMDP92ezbkLDQH590K5
48,ROXANNE,by Arizona Zervas,"11,366",05/12/2020,696DnlkuDOXcMAnKlTgXXK
49,Fingertips,by Tom Gregory,"11,034",05/12/2020,0X4hMHBj4Ra6h1tIQGl1CH
50,Skechers,by DripReport,"10,943",05/12/2020,2alc8VZAzDgdAsL2QMk3hu
51,Du bist mein,"by Zuna, Loredana, SRNO","10,695",05/12/2020,719aY5gAzJbx2PHjyalZQu
52,90-60-111,by SHIRIN DAVID,"10,686",05/12/2020,3ZdDYeaZzeYnrP4crgXzPk
53,Savage,by Megan Thee Stallion,"10,682",05/12/2020,55CHeLEfn5iJ0IIkgaa4si
54,H <3 T E L,"by Dardan, Monet192","10,477",05/12/2020,4n0Ke1KJsPHvd7xRoU29E2
55,Righteous,by Juice WRLD,"10,338",05/12/2020,0OyQns5ayNK2OVaES0Vb8t
56,bad guy,by Billie Eilish,"10,292",05/12/2020,2Fxmhks0bxGSBdJ92vM42m
57,Memories,by Maroon 5,"10,277",05/12/2020,2b8fOow8UzyDFAE27YhOZM
58,Rojo,by J Balvin,"10,268",05/12/2020,380HmhwTE2NJgawn1NwkXi
59,Play Date,by Melanie Martinez,"10,158",05/12/2020,4DpNNXFMMxQEKl7r0ykkWA
60,Physical,by Dua Lipa,"10,104",05/12/2020,3AzjcOeAmA57TIOr9zF1ZW
61,Circles,by Post Malone,"10,031",05/12/2020,21jGcNKet2qwijlDFuPiPb
62,Bro Bro,by Zola,"10,031",05/12/2020,4mtY2gjqFFWTMnzaQPvERm
63,Lose Control,"by MEDUZA, Becky Hill, Goodboys","9,945",05/12/2020,7CHi4DtfK4heMlQaudCuHK
64,365 Tage,"by Samra, Capital Bra","9,934",05/12/2020,6I2jabBRzwhiYHsSTqnrRC
65,Señorita,"by Shawn Mendes, Camila Cabello","9,879",05/12/2020,6v3KW9xbzN5yKLt9YKDYA2
66,Never Seen the Rain,by Tones And I,"9,774",05/12/2020,2grAr8pWMuLWn8ZYEE9wDV
67,everything i wanted,by Billie Eilish,"9,688",05/12/2020,3ZCTVFBt2Brf31RLEnCkWJ
68,VIELE,"by Dardan, Veysel","9,556",05/12/2020,1oZjXgscUfOnM6BItjiXdX
69,If the World Was Ending - feat. Julia Michaels,by JP Saxe,"9,311",05/12/2020,2kJwzbxV2ppxnQoYw4GLBZ
70,Underdog,by Alicia Keys,"9,243",05/12/2020,3FGiFUJRRp5RGikVrs6kig
71,Shallow,"by Lady Gaga, Bradley Cooper","9,195",05/12/2020,2VxeLyX666F8uXCJ0dZF8B
72,Trendsetter,"by Nimo, Rina","9,172",05/12/2020,5DvTCC5k50T8InS6xGqW2K
73,BELIEVE IT,"by PARTYNEXTDOOR, Rihanna","8,962",05/12/2020,4HDCLYli2SUdkq9OjmvhSD
74,Dior,by Pop Smoke,"8,955",05/12/2020,79s5XnCN4TJKTVMSmOx8Ep
75,What's Luv,by Shindy,"8,950",05/12/2020,3UE1ojFN1y0GybCNSyKGdK
76,110,"by Capital Bra, Samra, LEA","8,901",05/12/2020,67ojvEGRPAUCOohuMPqoRC
77,Walk Em Down (feat. Roddy Ricch),by NLE Choppa,"8,854",05/12/2020,4cSSL3YafYjM3yjgFO1vJg
78,Racks 2 Skinny,by Migos,"8,852",05/12/2020,568OIKgeHyGRD3uWR44JbO
79,Yo Perreo Sola,by Bad Bunny,"8,751",05/12/2020,0SqqAgdovOE24BzxIClpjw
80,After Party,by Don Toliver,"8,709",05/12/2020,527k23H0A4Q0UJN3vGs0Da
81,lovely (with Khalid),by Billie Eilish,"8,678",05/12/2020,0u2P5u6lvoDfwTYjAADbn4
82,Party Girl,by StaySolidRocky,"8,567",05/12/2020,5RqR4ZCCKJDcBLIn4sih9l
83,Astronomia,"by Vicetone, Tony Igy","8,440",05/12/2020,665AK0ovB11McZRwfa852G
84,Adore You,by Harry Styles,"8,120",05/12/2020,3jjujdWJ72nww5eGnfs2E7
85,Savage Remix (feat. Beyoncé),by Megan Thee Stallion,"8,054",05/12/2020,5v4GgrXPMghOnBBLmveLac
86,Ich würd' lügen,by KAYEF,"8,053",05/12/2020,4K9BEykCbkN1y0by5VAruR
87,Say So (feat. Nicki Minaj),by Doja Cat,"8,052",05/12/2020,11VApNQCWLJdzxWrlmwzUa
88,Lettre à une femme,by Ninho,"8,009",05/12/2020,5HEtuK03ygUzqca6yfgOYZ
89,Like It Is,"by Kygo, Zara Larsson, Tyga","7,995",05/12/2020,3frUvGrmGcay91lvFbOgsN
90,Scheiss Drauf,by Jamule,"7,992",05/12/2020,2iRUscC5xU7FVkx05yulFZ
91,Bruises,by Lewis Capaldi,"7,898",05/12/2020,4Of7rzpRpV1mWRbhp5rAqG
92,Still Be Friends (feat. Tory Lanez & Tyga),by G-Eazy,"7,865",05/12/2020,0JjM9bKm4wrwohMslcm892
93,Shotz Fired,by Bonez MC,"7,856",05/12/2020,0dy5NFDnx5fuZvE8ZXEX35
94,What If I Told You That I Love You,by Ali Gatie,"7,819",05/12/2020,3cqPu20DGTGUoZtbJH2Dmi
95,Godzilla (feat. Juice WRLD),by Eminem,"7,779",05/12/2020,7FIWs0pqAYbP91WWM0vlTQ
96,Pain 1993 (with Playboi Carti),by Drake,"7,750",05/12/2020,6Kj17Afjo1OKJYpf5VzCeo
97,You should be sad,by Halsey,"7,742",05/12/2020,7lidXGPXPYLNThITAOTlkK
98,I’m Ready (with Demi Lovato),by Sam Smith,"7,685",05/12/2020,1fipvP2zmef6vN2IwXfJhY
99,Higher Love,"by Kygo, Whitney Houston","7,560",05/12/2020,6oJ6le65B3SEqPwMRNXWjY
100,Berlin,"by Samra, Capital Bra","7,381",05/12/2020,05yTaWPb5rtmcLjc8gh6dB
101,I'll Wait,"by Kygo, Sasha Sloan","7,374",05/12/2020,6Q3K9gVUZRMZqZKrXovbM2
102,Beautiful People (feat. Khalid),by Ed Sheeran,"7,235",05/12/2020,70eFcWOvlMObDhURTqT4Fv
103,Like I Love You,"by Nico Santos, Topic","7,198",05/12/2020,7hr6WRm7HUlVdkfnhSTm0G
104,Sweet but Psycho,by Ava Max,"7,174",05/12/2020,25sgk305KZfyuqVBQIahim
105,Chicago Freestyle (feat. Giveon),by Drake,"7,108",05/12/2020,4wVOKKEHUJxHCFFNUWDn0B
106,Namen,by Kontra K,"7,070",05/12/2020,4SeuiNnF2n9yA0KztuIFc8
107,Close Your Eyes,"by Felix Jaehn, VIZE, Miss Li","7,055",05/12/2020,7N06jo3EnV792VFaG8vuW6
108,Some Say - Felix Jaehn Remix,by Nea,"7,032",05/12/2020,7C1trmcQQ5n5RNy4l6ziCv
109,Freedom,"by Kygo, Zak Abel","6,971",05/12/2020,5Gj1wG8b12VQdEd3hUuSwo
110,RITMO (Bad Boys For Life),"by Black Eyed Peas, J Balvin","6,960",05/12/2020,6cy3ki60hLwimwIje7tALf
111,ICH WEISS,by Milano,"6,945",05/12/2020,1mYh9lsgyUgP2KefvuFpzD
112,Never Let Me Down,"by VIZE, Tom Gregory","6,922",05/12/2020,5TGcyccg8Hkgn9jB7gUpMN
113,Weiss,by Samra,"6,877",05/12/2020,7Gxh5SAuoMHkcLoLzlKVhd
114,200 km/h,by Apache 207,"6,837",05/12/2020,2PGA1AsJal6cyMNmKyE56q
115,Angels Sippen,by Symba,"6,692",05/12/2020,0gThlZWwZWkDqRKGOz2CN1
116,2002,"by Sido, Apache 207","6,677",05/12/2020,2u8AXJyk8pICzj2wyPBL0b
117,Takeaway,"by The Chainsmokers, ILLENIUM, Lennon Stella","6,632",05/12/2020,3g0mEQx3NTanacLseoP0Gw
118,WIE LANG?????????,by Dardan,"6,606",05/12/2020,7sMe3DBnBppU4COnQJHRV5
119,Piece Of Your Heart,"by MEDUZA, Goodboys","6,606",05/12/2020,1DFD5Fotzgn6yYXkYsKiGs
120,I Don't Care (with Justin Bieber),by Ed Sheeran,"6,598",05/12/2020,0hVXuCcriWRGvwMV1r5Yn9
121,Rescue Me,by OneRepublic,"6,579",05/12/2020,0mjAU3yKR1QnXnHtjGJqTM
122,Meleğim,"by Soolking, Dadju","6,577",05/12/2020,0BD9boQC7jUTWkAoib4Z0d
123,In My Mind,"by Dynoro, Gigi D'Agostino","6,492",05/12/2020,0E9ZjEAyAwOXZ7wJC0PD33
124,Better,"by Lena, Nico Santos","6,488",05/12/2020,3jCMdvc8bFOKChETbFV9Zc
125,What A Man Gotta Do,by Jonas Brothers,"6,453",05/12/2020,4wNIkl5XGiAACjFBlDWuSd
126,Be Alright,by Dean Lewis,"6,435",05/12/2020,5qrSlOut2rNAWv3ubArkNy
127,Don't Call Me Up,by Mabel,"6,371",05/12/2020,5WHTFyqSii0lmT9R21abT8
128,Muévelo,"by Nicky Jam, Daddy Yankee","6,330",05/12/2020,4VgYtXCVJ7IbWAZ5ryfvEQ
129,The Passenger (LaLaLa) [feat. MOKABY],"by LUM!X, D.T.E, Gabry Ponte","6,293",05/12/2020,2A0CxheiQGQdCiKtOR7jMP
130,Tilidin,"by Capital Bra, Samra","6,234",05/12/2020,0Dlcu2fgHklOnajVu2dUNU
131,All Around The World (La La La),"by R3HAB, A Touch Of Class","6,219",05/12/2020,02itaCXOdC54J0ISjqqFAp
132,GOALGETTER,by Ali471,"6,193",05/12/2020,4sClRHhZXIuWqCwaXObnMr
133,FEFE,"by 6ix9ine, Nicki Minaj, Murda Beatz","6,159",05/12/2020,2l8nEO0vsTRCRnGqQty6qx
134,Know Your Worth,"by Khalid, Disclosure","6,137",05/12/2020,0TrPqhAMoaKUFLR7iYDokf
135,Lucid Dreams,by Juice WRLD,"6,078",05/12/2020,285pBltuF7vW8TeWk8hdRR
136,Allein sein,by Ufo361,"6,035",05/12/2020,3zu4LFZ5qruUJwtDpCRQW4
137,Let Me Down Slowly,by Alec Benjamin,"6,032",05/12/2020,2qxmye6gAegTMjLKEBoR3d
138,when the party's over,by Billie Eilish,"5,997",05/12/2020,43zdsphuZLzwA9k4DJhU0I
139,Loca,by Kidda,"5,995",05/12/2020,0GOqQ2k5FYhCemkWFNfvU3
140,Post Malone (feat. RANI),by Sam Feldt,"5,889",05/12/2020,36orMWv2PgvnzXsd5CJ0yL
141,Blanche,"by Maes, Booba","5,811",05/12/2020,5GyyPRvEwdI4wJSUbzxHQv
142,Brechen Mich Nicht,"by Kool Savas, MEL","5,809",05/12/2020,0xPhH6xjOfgA8AR17Ohjll
143,"Alone, Pt. II","by Alan Walker, Ava Max","5,758",05/12/2020,0bMbDctzMmTyK2j74j3nF3
144,Dämon (feat. Hatik),by Monet192,"5,744",05/12/2020,7zjscS3snyHqdDHESPKIVB
145,Ayy Macarena,by Tyga,"5,674",05/12/2020,6LcauUZjF1eXQrgqMUecHX
146,BUTTERFLY EFFECT,by Travis Scott,"5,644",05/12/2020,6xcJyGpfZbuuiequtnlKt4
147,Vermissen (feat. Henning May),by Juju,"5,628",05/12/2020,07f2b3CTdgKKlhv0mqUksz
148,Loco Contigo (feat. J. Balvin & Tyga),"by DJ Snake, J Balvin","5,623",05/12/2020,6osaMSJh9NguagEDQcZaKx
149,Turn Me On (feat. Vula),"by Riton, Oliver Heldens","5,615",05/12/2020,0qaWEvPkts34WF68r8Dzx9
150,Final Fantasy,by Ufo361,"5,598",05/12/2020,4rD3luOvJQ9meRCBG7WPER
151,Angela,by Hatik,"5,576",05/12/2020,6ab3CQvDlAVttThZucwGQ1
152,Kein Wort,"by Juju, Loredana, Miksu / Macloud","5,541",05/12/2020,1hoLUVBx0ixX3kn0EX0P5n
153,Wieder Lila,"by Samra, Capital Bra","5,501",05/12/2020,2kkcJ8tSDV42LdWcPjy6We
154,Turks (with Gunna & ft. Travis Scott),by NAV,"5,494",05/12/2020,7IMwEtpAiJanqF6vQteZN2
155,Happy Now,"by Kygo, Sandro Cavazza","5,482",05/12/2020,14sOS5L36385FJ3OL8hew4
156,South of the Border (feat. Camila Cabello & Cardi B),by Ed Sheeran,"5,471",05/12/2020,4vUmTMuQqjdnvlZmAH61Qk
157,hot girl bummer,by blackbear,"5,446",05/12/2020,7aiClxsDWFRQ0Kzk5KI5ku
158,No Time To Die,by Billie Eilish,"5,424",05/12/2020,73SpzrcaHk0RQPFP73vqVR
159,July,by Noah Cyrus,"5,421",05/12/2020,5a6pdCHlWS2ekOOQ70QnAr
160,OUT WEST (feat. Young Thug),"by JACKBOYS, Travis Scott","5,359",05/12/2020,6gi6y1xwmVszDWkUqab1qw
161,WEISSER RAUCH,by FOURTY,"5,353",05/12/2020,24UgOPKL5S1vwzLwUtPsz7
162,Matrix,by Apache 207,"5,348",05/12/2020,7ygVaACDENw4PgLbN1awFE
163,Saved My Life,by Sia,"5,322",05/12/2020,5cpw6QKJcoXzpNBLNUJx2i
164,Speechless (feat. Erika Sirola),by Robin Schulz,"5,298",05/12/2020,1rCcsYnmqbMYdkG7kS9GC5
165,All of Me,by John Legend,"5,278",05/12/2020,3U4isOIWM3VvDubwSI3y7a
166,Ne reviens pas,"by Gradur, Heuss L'enfoiré","5,241",05/12/2020,4TnFANpjVwVKWzkxNzIyFH
167,Always Remember Us This Way,by Lady Gaga,"5,183",05/12/2020,2rbDhOo9Fh61Bbu23T2qCk
168,Can't Hold Us - feat. Ray Dalton,by Macklemore & Ryan Lewis,"5,182",05/12/2020,3bidbhpOYeV4knp8AIu8Xn
169,Level of Concern,by Twenty One Pilots,"5,175",05/12/2020,6xZ4Q2k2ompmDppyeESIY8
170,Castles,by Freya Ridings,"5,166",05/12/2020,5tZWtGT65sMrDVPB5H444n
171,This City,by Sam Fischer,"5,165",05/12/2020,3H3r2nKWa3Yk5gt8xgmsEt
172,Believer,by Imagine Dragons,"5,160",05/12/2020,0pqnGHJpmpxLKifKRmU6WP
173,Baby,"by Joker Bra, VIZE","5,134",05/12/2020,1V7JaMp11LKGwKiVmSetf0
174,Amarillo,by J Balvin,"5,095",05/12/2020,6zEgnpM0qYmHLDnh8WPejL
175,"Lose Yourself - From ""8 Mile"" Soundtrack",by Eminem,"5,092",05/12/2020,1v7L65Lzy0j0vdpRjJewt1
176,Safaera,"by Bad Bunny, Jowell & Randy, Ñengo Flow","5,083",05/12/2020,2DEZmgHKAvm41k4J3R2E9Y
177,High Hopes,by Panic! At The Disco,"5,071",05/12/2020,1rqqCSm0Qe4I9rUvWncaom
178,3 Nights,by Dominic Fike,"5,070",05/12/2020,0uI7yAKUf52Cn7y3sYyjiX
179,Shape of You,by Ed Sheeran,"5,067",05/12/2020,7qiZfU4dY1lWllzX7mPBI3
180,B.L.I. doppel G,by Bligg,"5,059",05/12/2020,6xfZ8Oltb3NonA3CQS9o8f
181,Bad Liar,by Imagine Dragons,"5,048",05/12/2020,2RSHsoi04658QL5xgQVov3
182,Monster,"by LUM!X, Gabry Ponte","5,040",05/12/2020,0YU17F0BlVXvmx5ytsR43w
183,'Till I Collapse,"by Eminem, Nate Dogg","5,019",05/12/2020,4xkOaSrkexMciUUogZKVTS
184,Hayati,"by Soolking, MERO","5,008",05/12/2020,3tSy9yUo0rb1LR61CS5O7l
185,PORFA,"by Feid, Justin Quiles","5,000",05/12/2020,4TOmcZvw0gHa7GiXRbcYAW
186,Bohemian Rhapsody - Remastered 2011,by Queen,"4,982",05/12/2020,4u7EnebtmKWzUH433cf5Qv
187,Con Calma,"by Daddy Yankee, Snow","4,977",05/12/2020,5w9c2J52mkdntKOmRLeM2m
188,Selfish,by Madison Beer,"4,974",05/12/2020,4PV0uE5pZSh44E3NqNNDEH
189,Africa,by TOTO,"4,948",05/12/2020,2374M0fQpWi3dLnB54qaLX
190,Bad Child,by Tones And I,"4,936",05/12/2020,1qCmZnC1FUpNgOydIzqIPC
191,rockstar (feat. 21 Savage),by Post Malone,"4,914",05/12/2020,0e7ipj03S05BNilyu5bRzt
192,KIKA,"by 6ix9ine, Tory Lanez","4,903",05/12/2020,6VRwEqn7BvsN0dChfDrMAf
193,Surrender,by Natalie Taylor,"4,885",05/12/2020,0ecC8p17cDNlxHXkuYqeR6
194,6.3,"by Naps, Ninho","4,880",05/12/2020,6bzxAa3VCiIGzhjsxbHo5q
195,"80 Millionen - Aus Sing meinen Song, Vol. 7",by MoTrip,"4,861",05/12/2020,4ru1yuNqTbx8MGO5X79Jid
196,Kinder der Straße,by NGEE,"4,849",05/12/2020,3cQ8kXLcGHyPMQXcAnG8iI
197,Distant,"by Maes, Ninho","4,840",05/12/2020,1Sb7QJRawbARgpMqyYNMkT
198,Mios mit Bars,by Luciano,"4,825",05/12/2020,7Ek9e3eIuktIFjpDRQfmHE
199,079,by Lo & Leduc,"4,820",05/12/2020,3dfCKQy9JY2ixI58zTeUn9
200,Wieso tust Du dir das an?,by Apache 207,"4,814",05/12/2020,6dNB3XdAzx7kTf5wa8Rg89
1,GOOBA,by 6ix9ine,"49,515",05/13/2020,4NhDYoQTYCdWHTvlbGVgwo
2,ROCKSTAR (feat. Roddy Ricch),by DaBaby,"44,683",05/13/2020,7ytR5pFWmSjzHJIeQkgog4
3,Roses - Imanbek Remix,by SAINt JHN,"39,295",05/13/2020,24Yi9hE78yPEbZ4kxyoXAI
4,Fame,by Apache 207,"38,177",05/13/2020,3goH7O78TLkV9RhCAyM4AT
5,Blinding Lights,by The Weeknd,"37,899",05/13/2020,0VjIjW4GlUZAMYd2vXMi3b
6,Toosie Slide,by Drake,"34,828",05/13/2020,466cKvZn1j45IpxDdYZqdA
7,Nicht verdient,"by Capital Bra, Loredana","33,164",05/13/2020,7v8OynJxOxHoeS5C2UA9Y7
8,THE SCOTTS,"by THE SCOTTS, Travis Scott, Kid Cudi","30,673",05/13/2020,39Yp9wwQiSRIDOvrVg7mbk
9,ily (i love you baby) (feat. Emilee),by Surf Mesa,"26,830",05/13/2020,62aP9fBQKYKxi7PDXwcUAS
10,Dance Monkey,by Tones And I,"26,505",05/13/2020,1rgnBhdG2JDFTbYkYRZAku
11,Breaking Me,"by Topic, A7S","23,855",05/13/2020,3H7ihDc1dqLriiWXwsc2po
12,death bed (coffee for your head),"by Powfu, beabadoobee","23,539",05/13/2020,7eJMfftS33KTjuF7lTsMCx
13,In Your Eyes (feat. Alida),by Robin Schulz,"21,995",05/13/2020,61ZM92T2zaXIVsqncThQzC
14,Salt,by Ava Max,"21,685",05/13/2020,7vgv8KZBSo0TPzyIWG9yzV
15,Stuck with U (with Justin Bieber),by Ariana Grande,"21,629",05/13/2020,4HBZA5flZLE435QTztThqH
16,Tusa,"by KAROL G, Nicki Minaj","19,046",05/13/2020,7k4t7uLgtOxPwTpFmtJNTY
17,The Box,by Roddy Ricch,"19,026",05/13/2020,0nbXyq5TXYPCO7pr3N8S4I
18,JAUNÉ,"by Booba, Zed","18,960",05/13/2020,4fW3EMRzAfj8aNMsF3zMwt
19,Emotions,by Ufo361,"17,679",05/13/2020,6lU4BQWZomCWRfKSowfezE
20,Don't Start Now,by Dua Lipa,"17,618",05/13/2020,3PfIrDoz19wz7qK7tYeu62
21,Supalonely,"by BENEE, Gus Dapperton","16,804",05/13/2020,4nK5YrxbMGZstTLbvj6Gxw
22,Someone You Loved,by Lewis Capaldi,"16,759",05/13/2020,7qEHsqek33rTcFNT9PFqLf
23,Sunday Best,by Surfaces,"16,743",05/13/2020,1Cv1YLb4q0RzL6pybtaMLo
24,MAMACITA,"by Black Eyed Peas, Ozuna, J. Rey Soul","16,563",05/13/2020,14wf185UxfNbSy8dwt4r4q
25,Blueberry Faygo,by Lil Mosey,"15,963",05/13/2020,22LAwLoDA5b4AaGSkg6bKW
26,Roller,by Apache 207,"14,945",05/13/2020,6hw1Sy9wZ8UCxYGdpKrU6M
27,Before You Go,by Lewis Capaldi,"14,473",05/13/2020,2gMXnyrvIjhVBUZwvLZDMP
28,HIGHEST IN THE ROOM,by Travis Scott,"14,459",05/13/2020,3eekarcy7kvN4yt5ZFzltW
29,Falling,by Trevor Daniel,"14,386",05/13/2020,2rRJrJEo19S2J82BDsQ3F7
30,Kings & Queens,by Ava Max,"14,299",05/13/2020,76nqCfJOcFFWBJN32PAksn
31,BaeBae,by Samra,"14,251",05/13/2020,20rTzps5LFpeylWrzM84zS
32,WHATS POPPIN,by Jack Harlow,"13,971",05/13/2020,1jaTQ3nqY3oAAYyCTbIvnM
33,Boss Bitch,by Doja Cat,"13,937",05/13/2020,78qd8dvwea0Gosb6Fe6j3k
34,Conan x Xenia,"by Haftbefehl, SHIRIN DAVID","13,897",05/13/2020,1mfmCQWZhV30L4Aj8ytMLz
35,goosebumps,by Travis Scott,"13,867",05/13/2020,6gBFPUFcJLzWGx4lenP6h2
36,Late Night,by Luciano,"13,642",05/13/2020,33jaF6gknsRif8HzH1RMAB
37,Ride It,by Regard,"13,017",05/13/2020,2tnVG71enUj33Ic2nFN6kZ
38,Say So,by Doja Cat,"12,991",05/13/2020,3Dv1eDb0MEgF93GpLXlucZ
39,Some Say,by Nea,"12,928",05/13/2020,4poybupy26pTWPr9zY1i7h
40,Break My Heart,by Dua Lipa,"12,859",05/13/2020,017PF4Q3l4DBUiWoXk4OWT
41,Life Is Good (feat. Drake),by Future,"12,681",05/13/2020,5yY9lUy8nbvjM1Uyo1Uqoc
42,Don't Rush (feat. Headie One),by Young T & Bugsey,"12,461",05/13/2020,7LRmDx4pMTQuOBBwRT1MCT
43,Be Kind (with Halsey),by Marshmello,"12,456",05/13/2020,3Z8FwOEN59mRMxDCtb8N0A
44,SICKO MODE,by Travis Scott,"12,264",05/13/2020,2xLMifQCjDGFmkHkpNLD9h
45,Intentions (feat. Quavo),by Justin Bieber,"11,547",05/13/2020,4umIPjkehX1r7uhmGvXiSV
46,ROXANNE,by Arizona Zervas,"11,486",05/13/2020,696DnlkuDOXcMAnKlTgXXK
47,Fingertips,by Tom Gregory,"11,352",05/13/2020,0X4hMHBj4Ra6h1tIQGl1CH
48,Skechers,by DripReport,"11,351",05/13/2020,2alc8VZAzDgdAsL2QMk3hu
49,Savage,by Megan Thee Stallion,"10,836",05/13/2020,55CHeLEfn5iJ0IIkgaa4si
50,In Your Eyes,by The Weeknd,"10,834",05/13/2020,7szuecWAPwGoV1e5vGu8tl
51,Memories,by Maroon 5,"10,624",05/13/2020,2b8fOow8UzyDFAE27YhOZM
52,Play Date,by Melanie Martinez,"10,610",05/13/2020,4DpNNXFMMxQEKl7r0ykkWA
53,H <3 T E L,"by Dardan, Monet192","10,607",05/13/2020,4n0Ke1KJsPHvd7xRoU29E2
54,Du bist mein,"by Zuna, Loredana, SRNO","10,538",05/13/2020,719aY5gAzJbx2PHjyalZQu
55,90-60-111,by SHIRIN DAVID,"10,389",05/13/2020,3ZdDYeaZzeYnrP4crgXzPk
56,LASS MAL,by Mozzik,"10,376",05/13/2020,6LOOMDP92ezbkLDQH590K5
57,Righteous,by Juice WRLD,"10,290",05/13/2020,0OyQns5ayNK2OVaES0Vb8t
58,bad guy,by Billie Eilish,"10,247",05/13/2020,2Fxmhks0bxGSBdJ92vM42m
59,Circles,by Post Malone,"10,104",05/13/2020,21jGcNKet2qwijlDFuPiPb
60,Señorita,"by Shawn Mendes, Camila Cabello","10,047",05/13/2020,6v3KW9xbzN5yKLt9YKDYA2
61,365 Tage,"by Samra, Capital Bra","9,979",05/13/2020,6I2jabBRzwhiYHsSTqnrRC
62,Physical,by Dua Lipa,"9,897",05/13/2020,3AzjcOeAmA57TIOr9zF1ZW
63,Rojo,by J Balvin,"9,819",05/13/2020,380HmhwTE2NJgawn1NwkXi
64,Never Seen the Rain,by Tones And I,"9,764",05/13/2020,2grAr8pWMuLWn8ZYEE9wDV
65,Bro Bro,by Zola,"9,646",05/13/2020,4mtY2gjqFFWTMnzaQPvERm
66,everything i wanted,by Billie Eilish,"9,623",05/13/2020,3ZCTVFBt2Brf31RLEnCkWJ
67,Underdog,by Alicia Keys,"9,467",05/13/2020,3FGiFUJRRp5RGikVrs6kig
68,Lose Control,"by MEDUZA, Becky Hill, Goodboys","9,457",05/13/2020,7CHi4DtfK4heMlQaudCuHK
69,Better,"by Lena, Nico Santos","9,453",05/13/2020,3jCMdvc8bFOKChETbFV9Zc
70,Shallow,"by Lady Gaga, Bradley Cooper","9,449",05/13/2020,2VxeLyX666F8uXCJ0dZF8B
