chart_position,title,artist,stream_count,date,track_id
10,Rolex,"by Capital Bra, Summer Cem, KC Rebell","21,119",05/09/2019,38lQ7lYhN3eSWepnZHaiBF
11,Homicide,"by Logic, Eminem","20,976",05/09/2019,0Lw6aQcBFWTQ9m4MSwwwes
12,Shallow,"by Lady Gaga, Bradley Cooper","20,068",05/09/2019,2VxeLyX666F8uXCJ0dZF8B
13,Cherry Lady,by Capital Bra,"19,935",05/09/2019,3r1cV21xPMkgCmxk8VqWOB
14,If I Can't Have You,by Shawn Mendes,"19,185",05/09/2019,6LsAAHotRLMOHfCsSfYCsz
15,Calma - Remix,"by Pedro Capó, Farruko","18,332",05/09/2019,5iwz1NiezX7WWjnCgY5TH4
16,Let Me Down Slowly,by Alec Benjamin,"17,889",05/09/2019,2qxmye6gAegTMjLKEBoR3d
17,Sweet but Psycho,by Ava Max,"17,467",05/09/2019,25sgk305KZfyuqVBQIahim
18,Sucker,by Jonas Brothers,"17,005",05/09/2019,4y3OI86AEP6PQoDE6olYhO
19,Au DD,by PNL,"15,931",05/09/2019,5lCxlSBFyP5g4EhVypAoOu
20,Harami,by Samra,"15,599",05/09/2019,5xIODxqlpUnRVA9ewZUCug
21,ME! (feat. Brendon Urie of Panic! At The Disco),by Taylor Swift,"15,194",05/09/2019,4Sib57MmYGJzSvkW84jTwh
22,Next,"by Ufo361, RIN","14,688",05/09/2019,1x4MJYA9mJRph3fygU51K4
23,Always Remember Us This Way,by Lady Gaga,"14,610",05/09/2019,2rbDhOo9Fh61Bbu23T2qCk
24,Baila Baila Baila,by Ozuna,"14,460",05/09/2019,7uH27oIt4a6cIFCA8ZPcyG
25,So Am I,by Ava Max,"14,293",05/09/2019,0uUNN1nSoUx1A4fkDCWDQ7
26,High Hopes,by Panic! At The Disco,"14,167",05/09/2019,1rqqCSm0Qe4I9rUvWncaom
27,Wir ticken,"by Capital Bra, Samra","14,114",05/09/2019,1ag6DENIjtcmRFCx5JjUng
28,7 rings,by Ariana Grande,"14,053",05/09/2019,6ocbgoVGwYJhOv1GgI9NsF
29,Quarterback,by KC Rebell,"13,978",05/09/2019,0WGG3xWyW6AlXOaW6CHu4A
30,Te Robaré,"by Nicky Jam, Ozuna","13,764",05/09/2019,6v0lAdFF4haL8xjBIUjtOw
31,cOcO MAmA,by Dardan,"13,759",05/09/2019,0oOPa0AlLnjCO6eci0HIdH
32,Ohne Sinn,by Sero El Mero,"13,182",05/09/2019,7KO3iofeNz34vOQgSnKuU1
33,Bad Liar,by Imagine Dragons,"13,087",05/09/2019,2RSHsoi04658QL5xgQVov3
34,Speechless (feat. Erika Sirola),by Robin Schulz,"12,926",05/09/2019,1rCcsYnmqbMYdkG7kS9GC5
35,Zemër,"by Soolking, Dhurata Dora","12,767",05/09/2019,68av1mZz0VsIYXJWATZWUW
36,Wow.,by Post Malone,"12,756",05/09/2019,6MWtB6iiXyIwun0YzU6DFP
37,On My Way,"by Alan Walker, Sabrina Carpenter, Farruko","12,670",05/09/2019,4n7jnSxVLd8QioibtTDBDq
38,Prinzessa,by Capital Bra,"12,534",05/09/2019,0Tq0EhQpVeQJwV3E3P5Jti
39,HP,by Maluma,"11,935",05/09/2019,31UjYv5vLsDkzchJOtUMtW
40,Wie im Traum,"by Ardian Bujupi, Fero47","11,880",05/09/2019,3ld409h4DdrdPJzEdeU1WS
41,bury a friend,by Billie Eilish,"11,755",05/09/2019,4SSnFejRGlZikf02HLewEF
42,Giant (with Rag'n'Bone Man),by Calvin Harris,"11,730",05/09/2019,5itOtNx0WxtJmi1TQ3RuRd
43,when the party's over,by Billie Eilish,"11,672",05/09/2019,43zdsphuZLzwA9k4DJhU0I
44,Wolke 10,by MERO,"11,610",05/09/2019,200cTjC6si5Xz9af2QeHi2
45,DNA,"by KC Rebell, Summer Cem, Capital Bra","11,430",05/09/2019,43DtCXAz2qUJ4YiTX6ICT0
46,In My Mind,"by Dynoro, Gigi D'Agostino","11,406",05/09/2019,0E9ZjEAyAwOXZ7wJC0PD33
47,Shoote ma Shoote,by Samra,"11,134",05/09/2019,7FOQJQcTDqzXZJ72hZikCl
48,Power Over Me,by Dermot Kennedy,"10,738",05/09/2019,0OGNtqKkjI7FCE9HZ4Khgo
49,Earth,by Lil Dicky,"10,689",05/09/2019,2S1LebN6AXXQqJolBxlWgO
50,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","10,562",05/09/2019,3y3brCCecHC3Db18aIOnny
51,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),by Martin Garrix,"10,383",05/09/2019,7Feaw9WAEREY0DUOSXJLOM
52,i'm so tired...,"by Lauv, Troye Sivan","10,247",05/09/2019,7COXchtUOMd6uIT6HvmRaI
53,Talk (feat. Disclosure),by Khalid,"10,200",05/09/2019,6TqXcAFInzjp0bODyvrWEq
54,lovely,"by Billie Eilish, Khalid","10,117",05/09/2019,1NJcg626wLln4pGHpiV7mf
55,Be Alright,by Dean Lewis,"10,000",05/09/2019,5qrSlOut2rNAWv3ubArkNy
56,Benzema,by Capital Bra,"9,925",05/09/2019,0gyO8zq1Hw5GTQ33EXcc40
57,Alleen,by KC Rebell,"9,720",05/09/2019,0geta4Y77R76wvOVlGWnsl
58,Balance ton quoi,by Angèle,"9,703",05/09/2019,2jX5c5RFp0A9E1GDsvGxIa
59,Punto,by Loco Escrito,"9,662",05/09/2019,17Xaa5Iikz9Mhqzkgg4Wy4
60,Bye Bye,"by Capital Bra, Nimo","9,611",05/09/2019,60yqRJXgkrPEvP977ZIOWb
61,Walk Me Home,by P!nk,"9,580",05/09/2019,6jfEZdUJ2Yla6h7gTJgKuo
62,Truth Hurts,by Lizzo,"9,543",05/09/2019,5qmq61DAAOUaW8AUo8xKhh
63,Boy With Luv (feat. Halsey),by BTS,"9,436",05/09/2019,5KawlOMHjWeUjQtnuRs22c
64,Swervin (feat. 6ix9ine),by A Boogie Wit da Hoodie,"9,363",05/09/2019,1wJRveJZLSb1rjhnUHQiv6
65,Without Me,by Halsey,"9,304",05/09/2019,5p7ujcrUXASCNwRaWNHR1C
66,Bones (feat. OneRepublic),by Galantis,"9,249",05/09/2019,1pfgsjmxVZhoZpeDx6POKv
67,Here With Me,"by Marshmello, CHVRCHES","9,148",05/09/2019,5icOoE6VgqFKohjWWNp0Ac
68,Contra La Pared,"by Sean Paul, J Balvin","9,098",05/09/2019,37eGbhE1xVFSvcKkqGb6i1
69,Paradise,by Bazzi,"9,046",05/09/2019,7njKgVl3AnLflRad38o7AG
70,Deux frères,by PNL,"8,998",05/09/2019,6hzi3AGB39FjxFqcjgbWs7
71,Never Go Back,by Dennis Lloyd,"8,995",05/09/2019,2QrXzOqLCVDRZHkToA0tSR
72,Blackberry Sky,by Eno,"8,853",05/09/2019,11rBlJlRoWNj69twOOki03
73,Affalterbach,by Shindy,"8,804",05/09/2019,1L8LtC2s161XwY6YrtnQjw
74,Sunflower - Spider-Man: Into the Spider-Verse,"by Post Malone, Swae Lee","8,731",05/09/2019,3KkXRkHbMCARz0aVfEt68P
75,Verte Ir,"by DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","8,681",05/09/2019,4lzxJ4jCuFDXXGkE1LmpKR
76,Happier,"by Marshmello, Bastille","8,638",05/09/2019,2dpaYNEQHiRxtZbfNsse99
77,Pa Mí - Remix,"by Dalex, Rafa Pabön, KHEA, Sech, Cazzu, Feid, Lenny Tavárez","8,551",05/09/2019,224EVTFiLsdQignUFLvDeH
78,Body (feat. brando),by Loud Luxury,"8,489",05/09/2019,7K7MUBCnzgBAvMVW2RTWNs
79,Con Altura,"by ROSALÍA, J Balvin, El Guincho","8,381",05/09/2019,2qG5sZ7Si6sdK74qLxedYM
80,Médicament,"by Niska, Booba","8,310",05/09/2019,55mCsKCo4bPuYtZvHppp8z
81,Fading,"by Alle Farben, ILIRA","8,217",05/09/2019,2RP8Svo0pMwZXnVcmOffDw
82,Sunset Lover,by Petit Biscuit,"8,104",05/09/2019,3WRQUvzRvBDr4AxMWhXc5E
83,wish you were gay,by Billie Eilish,"8,052",05/09/2019,3Fj47GNK2kUF0uaEDgXLaD
84,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",by DJ Snake,"8,042",05/09/2019,4w8niZpiMy6qz1mntFA5uM
85,Say My Name,"by David Guetta, Bebe Rexha, J Balvin","7,946",05/09/2019,0YammaEkYSeo9vQYZ1OwS6
86,"break up with your girlfriend, i'm bored",by Ariana Grande,"7,930",05/09/2019,4kV4N9D1iKVxx1KLvtTpjS
87,Maman ne le sait pas (feat. Niska),by Ninho,"7,902",05/09/2019,5c2HadbVTsMKjja4gohEFI
88,Dancing With A Stranger (with Normani),by Sam Smith,"7,803",05/09/2019,6Qs4SXO9dwPj5GKvVOv8Ki
89,Kill This Love,by BLACKPINK,"7,601",05/09/2019,4pUCKHjJ4Ijewc37rRrvHn
90,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",by benny blanco,"7,598",05/09/2019,1WSGTYKLEpKfNQYYW5Oymt
91,Capital Bra je m'appelle,by Capital Bra,"7,563",05/09/2019,5bAZzGAgjY3SZHmciyh8h7
92,Blei (feat. Veysel),by Kontra K,"7,548",05/09/2019,5kLUig6aFQQzY1n2TKzzYD
93,Eastside (with Halsey & Khalid),by benny blanco,"7,541",05/09/2019,7FGq80cy8juXBCD2nrqdWU
94,500 PS,"by Bonez MC, RAF Camora","7,508",05/09/2019,4UOXo3xWnxYdTf3sFyRaUG
95,MIA (feat. Drake),by Bad Bunny,"7,346",05/09/2019,116H0KvKr2Zl4RPuVBruDO
96,RR 9.1,"by Koba LaD, Niska","7,343",05/09/2019,28fP6qcMGPfYOjrx8AOWFn
97,Promises (with Sam Smith),"by Calvin Harris, Jessie Reyez","7,276",05/09/2019,5N5k9nd479b1xpDZ4usjrg
98,Bohemian Rhapsody - Remastered 2011,by Queen,"7,253",05/09/2019,4u7EnebtmKWzUH433cf5Qv
99,MIDDLE CHILD,by J. Cole,"7,224",05/09/2019,2JvzF1RMd7lE3KmFlsyZD8
100,Rise,"by Jonas Blue, Jack & Jack","7,194",05/09/2019,3KLygy1YWhmrQx0GRs7IOx
101,3 Nights,by Dominic Fike,"7,125",05/09/2019,1tNJrcVe6gwLEiZCtprs1u
102,Secreto,"by Anuel AA, KAROL G","7,116",05/09/2019,5W83ErFkO3aKAIS1WMi6u0
103,Go Loko,"by YG, Tyga, Jon Z","7,082",05/09/2019,3SZqA7rQvROJsCbUu2v0xa
104,Just You and I,by Tom Walker,"7,062",05/09/2019,03x2rVJRFUrvwlfxoHd9Mo
105,Clout (feat. Cardi B),by Offset,"7,018",05/09/2019,59ywHNwwchG4nZJMLyxSzd
106,Happy Now,"by Kygo, Sandro Cavazza","6,932",05/09/2019,14sOS5L36385FJ3OL8hew4
107,Souvenir,by Eno,"6,863",05/09/2019,5A2GDu00u74QrfSP3ca5s7
108,ROMEO & JULIET,"by Loredana, Mozzik","6,830",05/09/2019,3uB8KqnEoQq5bTQ1JFHJ7Y
109,Pass auf wen du liebst,by Ufo361,"6,818",05/09/2019,5NsCv3I7o0f6vSQScG01f1
110,Power is Power (feat. The Weeknd & Travis Scott),"by SZA, Game of Thrones","6,799",05/09/2019,4cbdPT6uaBOgOQe3fLMofl
111,Going Bad (feat. Drake),by Meek Mill,"6,797",05/09/2019,2IRZnDFmlqMuOrYOLnZZyc
112,Bella Donna,by Pietro Lombardi,"6,797",05/09/2019,3v9OYjvyB1tJ9sMrZIlfcz
113,Puerto Rico,by Fero47,"6,788",05/09/2019,0ypCvaP431mEM6znlVHNRP
114,Millies,by Luciano,"6,772",05/09/2019,5lytS4eOWjLWKad2jipjc7
115,Close To Me (with Diplo) (feat. Swae Lee),by Ellie Goulding,"6,714",05/09/2019,5JEx7HbmvHQQswJCsoo9rA
116,Mosaik,by Samra,"6,612",05/09/2019,5nGrQOgkGVzqTGJHyEPvVu
117,FMFL 3.0,by 18 Karat,"6,595",05/09/2019,27gLwOU9v0yUwVB5c7nPWB
118,Baila Baila Baila - Remix,"by Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","6,543",05/09/2019,7mWFF4gPADjTQjC97CgFVt
119,Pure Water (with Migos),by Mustard,"6,523",05/09/2019,63cd4JkwGgYJrbOizbfmsp
120,Moonlight,by Gaullin,"6,519",05/09/2019,0A5gdlrpAuQqZ2iFgnqBFW
121,Mercy Mercy,"by LX, Maxwell","6,501",05/09/2019,3Zg80xruh2KHx3jXrkSz6u
122,Natural,by Imagine Dragons,"6,474",05/09/2019,2FY7b99s15jUprqC0M5NCT
123,2002,by Anne-Marie,"6,428",05/09/2019,2BgEsaKNfHUdlh97KmvFyo
124,Tausend Tattoos,by Sido,"6,426",05/09/2019,2PAYSgrVOBz8RJqp9B7QLu
125,I Don't Belong In This Club,"by Why Don't We, Macklemore","6,415",05/09/2019,45ZGEdLxCZvdMX9jWlsAAx
126,Piece Of Your Heart,"by MEDUZA, Goodboys","6,391",05/09/2019,1DFD5Fotzgn6yYXkYsKiGs
127,rockstar (feat. 21 Savage),by Post Malone,"6,369",05/09/2019,0e7ipj03S05BNilyu5bRzt
128,Sanguine Paradise,by Lil Uzi Vert,"6,363",05/09/2019,3XiNC94b4Tq1xwv70sQJGN
129,Cataleya,by Samra,"6,336",05/09/2019,3MrTi2XjvQCZm8V1P1ryuR
130,What I Like About You (feat. Theresa Rex),by Jonas Blue,"6,335",05/09/2019,4NSW0Km5ZG60L8FthUebPJ
131,Love Someone,by Lukas Graham,"6,334",05/09/2019,3id2EVGKc3eFAMn9nFnB0r
132,Blue Lagoon,"by Gringo, Nimo","6,301",05/09/2019,1h5MrUHi364AESVNuP0rIk
133,Ya Salame,"by Luciano, Samra","6,254",05/09/2019,0EDSU9JYeKABA14OcOuM7b
134,Don't Stop Me Now - Remastered 2011,by Queen,"6,243",05/09/2019,5T8EDUDqKcs6OSOwEsfqG7
135,Gib Ihm,by SHIRIN DAVID,"6,210",05/09/2019,5iIgIxtMNeogKaFUfvuAbs
136,Shape of You,by Ed Sheeran,"6,186",05/09/2019,7qiZfU4dY1lWllzX7mPBI3
137,Soldi,by Mahmood,"6,173",05/09/2019,4szQkW1CDHqbRZGltXJdd3
138,Vossi Bop,by Stormzy,"6,172",05/09/2019,44ZJ4hLD5onikKsVLQaILr
139,Steh auf,by Capital Bra,"6,167",05/09/2019,2IeMkz2ienHzdse2MsvKYv
140,Baller los,by MERO,"6,158",05/09/2019,1uNzKXVNwq7jwV0rhjXqLB
141,Ferrari,"by Eno, MERO","6,155",05/09/2019,69ytBtCGuiXKRF1qXkthsR
142,La vie qu'on mène,by Ninho,"6,141",05/09/2019,0Jh6iWjna1wk5le0Ahn7No
143,Goddamn (feat. A Boogie wit da Hoodie),by Tyga,"6,105",05/09/2019,0Zl4G9qcdXV5hVhdOirNHG
144,Cabriolet,by Capital Bra,"6,096",05/09/2019,5544wzOCuqHpqNELk3zYxA
145,Papers (feat. Ninho),by Zola,"6,089",05/09/2019,3vmoC735YdyvsrF0HtbmGn
146,Nevermind,by Dennis Lloyd,"6,025",05/09/2019,63SevszngYpZOwf63o61K4
147,Perfect,by Ed Sheeran,"5,988",05/09/2019,0tgVpDi06FyKpA1z0VMD4v
148,Perfekt (feat. Sofiane),"by RAF Camora, AriBeatz","5,977",05/09/2019,38KR9aB0bPkjM4gKhKr7tr
149,Wild Stare,by Giant Rooks,"5,892",05/09/2019,2SClPoLfPJmwrr3EyfgRTS
150,079,by Lo & Leduc,"5,841",05/09/2019,3dfCKQy9JY2ixI58zTeUn9
151,DEUTSCHLAND,by Rammstein,"5,815",05/09/2019,1T8IRUJBga0JXioJZvxjBR
152,Blanka,by PNL,"5,798",05/09/2019,295SxdR1DqunCNwd0U767w
153,Whenever (feat. Conor Maynard),"by Kris Kross Amsterdam, The Boy Next Door","5,798",05/09/2019,3DGar7krWlmrXRFHBcQF6z
154,Chang,by PNL,"5,769",05/09/2019,5n9NAd0Y5OUeOGU0nVtLua
155,Goutte d'eau,by Ninho,"5,754",05/09/2019,0rQbvQpjQ6QeeCAnVRzokf
156,all the good girls go to hell,by Billie Eilish,"5,753",05/09/2019,6IRdLKIyS4p7XNiP8r6rsx
157,Schon ok,by Capital Bra,"5,747",05/09/2019,2s5nIYmnd65kDMLsPw1VuW
158,Look Back at It,by A Boogie Wit da Hoodie,"5,742",05/09/2019,3Ol2xnObFdKV9pmRD2t9x8
159,Fragen,"by Azet, Zuna","5,724",05/09/2019,3gs4lX2JSAFc8v8piogE3i
160,you should see me in a crown,by Billie Eilish,"5,657",05/09/2019,3XF5xLJHOQQRbWya6hBp7d
161,Moonlight,by XXXTENTACION,"5,648",05/09/2019,0JP9xo3adEtGSdUEISiszL
162,Better Now,by Post Malone,"5,635",05/09/2019,7dt6x5M1jzdTEt8oCbisTK
163,Nothing Breaks Like a Heart (feat. Miley Cyrus),by Mark Ronson,"5,593",05/09/2019,27rdGxbavYJeBphck5MZAF
164,"thank u, next",by Ariana Grande,"5,590",05/09/2019,3e9HZxeyfWwjeyPAMmWSSQ
165,Jay Jay,by MERO,"5,579",05/09/2019,3YxCKq3YPnTekAofhaHABZ
166,Tout oublier,"by Angèle, Roméo Elvis","5,511",05/09/2019,06O3hxudc6V0BOuoCFSy71
167,Van der Vaart,"by Capital Bra, Nash","5,509",05/09/2019,22X5tbeWf9jQQjl7zb63eU
168,Praise The Lord (Da Shine) (feat. Skepta),by A$AP Rocky,"5,506",05/09/2019,7ycWLEP1GsNjVvcjawXz3z
169,Let You Love Me,by Rita Ora,"5,480",05/09/2019,5Fla3zyOCcIRqrDoKLU0DP
170,Polaroid,"by Jonas Blue, Liam Payne, Lennon Stella","5,478",05/09/2019,6XqvFyJGdUD5IWee02ARKU
171,Hobby Hobby,by MERO,"5,471",05/09/2019,0dmrz4V5kiezQAqQ3VqGob
172,Sixteen,by Ellie Goulding,"5,440",05/09/2019,4PkIDTPGedm0enzdvilLNd
173,Mary,by Bausa,"5,435",05/09/2019,6BZhkqUtaFJm57Hm5TTQSH
174,Better,by Khalid,"5,433",05/09/2019,6zeeWid2sgw4lap2jV61PZ
175,Wonderwall - Remastered,by Oasis,"5,432",05/09/2019,5qqabIl2vWzo9ApSC317sa
176,Light It Up (with Tyga & Chris Brown),by Marshmello,"5,430",05/09/2019,4Q8aDd3H6LF8t4eY7So9O8
177,Click Click,"by Capital Bra, Samra","5,422",05/09/2019,0AKDcdzjQ7CNjrqfXgwnMt
178,Adan y Eva,by Paulo Londra,"5,404",05/09/2019,6FyRXC8tJUh863JCkyWqtk
179,Esclavo de Tus Besos,"by Manuel Turizo, Ozuna","5,399",05/09/2019,3g4UyIcQwutiG0TfW32GnX
180,Leave a Light On,by Tom Walker,"5,361",05/09/2019,4iVVU8DyQvOVsKafv3KWIF
181,Shotgun,by George Ezra,"5,357",05/09/2019,4ofwffwvvnbSkrMSCKQDaC
182,RADIO,by Rammstein,"5,343",05/09/2019,1D3oQLA2xghgE1agGmDlPT
183,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",by Rudimental,"5,332",05/09/2019,20ZP3Om9DvDazXrNUC7WM2
184,Creep On Me,"by GASHI, French Montana, DJ Snake","5,307",05/09/2019,1MUL6DO2gVimj2YrVedubd
185,Taste (feat. Offset),by Tyga,"5,256",05/09/2019,5IaHrVsrferBYDm0bDyABy
186,Hasta la vista,by PNL,"5,254",05/09/2019,6YHnhfw8yMCx4vZvsgem3D
187,Africa,by TOTO,"5,238",05/09/2019,2374M0fQpWi3dLnB54qaLX
188,SICKO MODE,by Travis Scott,"5,230",05/09/2019,2xLMifQCjDGFmkHkpNLD9h
189,All This Love (feat. Harlœ),"by Robin Schulz, HARLOE","5,213",05/09/2019,0nxYyX5PIHJqF4VSb4CIFV
190,Shenmue,by PNL,"5,203",05/09/2019,5gqh2FMBquUEwDsRUU4pCF
191,SAD!,by XXXTENTACION,"5,170",05/09/2019,3ee8Jmje8o58CHK66QrVC2
192,Get You The Moon (feat. Snøw),by Kina,"5,155",05/09/2019,4ZLzoOkj0MPWrTLvooIuaa
193,Believer,by Imagine Dragons,"5,142",05/09/2019,0pqnGHJpmpxLKifKRmU6WP
194,High On Life (feat. Bonn),by Martin Garrix,"5,132",05/09/2019,4ut5G4rgB1ClpMTMfjoIuy
195,Autre monde,by PNL,"5,107",05/09/2019,2aG2nLUd8NNI7vFuOLBCe0
196,Thunder,by Imagine Dragons,"5,085",05/09/2019,1zB4vmk8tFRmM9UULNzbLB
197,BONNIE & CLYDE,"by Loredana, Mozzik","5,081",05/09/2019,5UtiebKGhsSce9gX1qCqic
198,Putana,by Ninho,"5,064",05/09/2019,5oePa8PlOTPAlRaGs2OZ3A
199,Last Hurrah,by Bebe Rexha,"5,049",05/09/2019,0i0wnv9UoFdZ5MfuFGQzMy
200,Punto G,by KAROL G,"5,038",05/09/2019,2E82gORVSA7UMEz5M1IP3b
1,Nautilus,by Shindy,"88,161",05/10/2019,7IkZpSOJKGXCGhqAvHs7FG
2,I Don't Care (with Justin Bieber),by Ed Sheeran,"77,112",05/10/2019,3HVWdVOQ0ZA45FuZGSfvns
3,bad guy,by Billie Eilish,"38,857",05/10/2019,2Fxmhks0bxGSBdJ92vM42m
4,Old Town Road,by Lil Nas X,"32,583",05/10/2019,53CJANUxooaqGOtdsBTh7O
5,Ghetto,"by Samra, Capital Bra, Brudi030, Kalazh44","31,592",05/10/2019,5h10tw9LYCWPFgqJttM2U0
6,Con Calma,"by Daddy Yankee, Snow","30,092",05/10/2019,5w9c2J52mkdntKOmRLeM2m
7,Perdono,"by LX, Maxwell, Gzuz, Gallo Nero","29,988",05/10/2019,6vqwNBT87x37nNvfmuNTaJ
8,SOS,"by Avicii, Aloe Blacc","29,918",05/10/2019,6nDKrPlXdpomGBgAlO7UdP
9,Old Town Road (feat. Billy Ray Cyrus) - Remix,by Lil Nas X,"28,890",05/10/2019,6u7jPi22kF8CTQ3rb9DHE7
10,Wie Papa,by Sido,"27,117",05/10/2019,1qr2aRlz6DfGg5jjcUTW9y
11,Don't Call Me Up,by Mabel,"24,950",05/10/2019,5WHTFyqSii0lmT9R21abT8
12,Vermissen (feat. Henning May),by Juju,"24,903",05/10/2019,1SSzM044DUbVpYNNHWIhYJ
13,Someone You Loved,by Lewis Capaldi,"24,773",05/10/2019,2TIlqbIneP0ZY1O0EzYLlc
14,If I Can't Have You,by Shawn Mendes,"24,315",05/10/2019,6LsAAHotRLMOHfCsSfYCsz
15,Rolex,"by Capital Bra, Summer Cem, KC Rebell","24,129",05/10/2019,38lQ7lYhN3eSWepnZHaiBF
16,Homicide (feat. Eminem),by Logic,"24,026",05/10/2019,2MuMD298IpYqKF367wegUd
17,1K Shotz,"by SosMula, Bonez MC","23,442",05/10/2019,2WueTxY1xyhYzGfDEq2eDX
18,Cherry Lady,by Capital Bra,"22,062",05/10/2019,3r1cV21xPMkgCmxk8VqWOB
19,Shallow,"by Lady Gaga, Bradley Cooper","21,430",05/10/2019,2VxeLyX666F8uXCJ0dZF8B
20,Calma - Remix,"by Pedro Capó, Farruko","20,569",05/10/2019,5iwz1NiezX7WWjnCgY5TH4
21,Sweet but Psycho,by Ava Max,"18,902",05/10/2019,25sgk305KZfyuqVBQIahim
22,Sucker,by Jonas Brothers,"18,031",05/10/2019,4y3OI86AEP6PQoDE6olYhO
23,Harami,by Samra,"17,390",05/10/2019,5xIODxqlpUnRVA9ewZUCug
24,Let Me Down Slowly,by Alec Benjamin,"17,300",05/10/2019,2qxmye6gAegTMjLKEBoR3d
25,ME! (feat. Brendon Urie of Panic! At The Disco),by Taylor Swift,"17,235",05/10/2019,4Sib57MmYGJzSvkW84jTwh
26,Au DD,by PNL,"17,206",05/10/2019,5lCxlSBFyP5g4EhVypAoOu
27,cOcO MAmA,by Dardan,"16,419",05/10/2019,0oOPa0AlLnjCO6eci0HIdH
28,Tough Love,"by Avicii, Agnes, Vargas & Lagola","16,200",05/10/2019,4XZxalvnG4Yo8YZLuiT1kV
29,Baila Baila Baila,by Ozuna,"16,052",05/10/2019,7uH27oIt4a6cIFCA8ZPcyG
30,Quarterback,by KC Rebell,"15,835",05/10/2019,0WGG3xWyW6AlXOaW6CHu4A
31,Te Robaré,"by Nicky Jam, Ozuna","15,790",05/10/2019,6v0lAdFF4haL8xjBIUjtOw
32,Always Remember Us This Way,by Lady Gaga,"15,717",05/10/2019,2rbDhOo9Fh61Bbu23T2qCk
33,Next,"by Ufo361, RIN","15,346",05/10/2019,1x4MJYA9mJRph3fygU51K4
34,Wir ticken,"by Capital Bra, Samra","15,325",05/10/2019,1ag6DENIjtcmRFCx5JjUng
35,So Am I,by Ava Max,"15,273",05/10/2019,0uUNN1nSoUx1A4fkDCWDQ7
36,Ohne Sinn,by Sero El Mero,"14,945",05/10/2019,7KO3iofeNz34vOQgSnKuU1
37,High Hopes,by Panic! At The Disco,"14,857",05/10/2019,1rqqCSm0Qe4I9rUvWncaom
38,7 rings,by Ariana Grande,"14,852",05/10/2019,6ocbgoVGwYJhOv1GgI9NsF
39,Wie im Traum,"by Ardian Bujupi, Fero47","14,497",05/10/2019,3ld409h4DdrdPJzEdeU1WS
40,Zemër,"by Soolking, Dhurata Dora","14,301",05/10/2019,68av1mZz0VsIYXJWATZWUW
41,Bad Liar,by Imagine Dragons,"13,982",05/10/2019,2RSHsoi04658QL5xgQVov3
42,Prinzessa,by Capital Bra,"13,837",05/10/2019,0Tq0EhQpVeQJwV3E3P5Jti
43,HP,by Maluma,"13,604",05/10/2019,31UjYv5vLsDkzchJOtUMtW
44,Wow.,by Post Malone,"13,551",05/10/2019,6MWtB6iiXyIwun0YzU6DFP
45,Affalterbach,by Shindy,"13,499",05/10/2019,1L8LtC2s161XwY6YrtnQjw
46,On My Way,"by Alan Walker, Sabrina Carpenter, Farruko","13,438",05/10/2019,4n7jnSxVLd8QioibtTDBDq
47,Speechless (feat. Erika Sirola),by Robin Schulz,"13,406",05/10/2019,1rCcsYnmqbMYdkG7kS9GC5
48,1975,"by MAJAN, Cro","13,147",05/10/2019,6mf2YhtRwQUdnORRrRQ3hP
49,DNA,"by KC Rebell, Summer Cem, Capital Bra","12,919",05/10/2019,43DtCXAz2qUJ4YiTX6ICT0
50,bury a friend,by Billie Eilish,"12,783",05/10/2019,4SSnFejRGlZikf02HLewEF
51,Wolke 10,by MERO,"12,736",05/10/2019,200cTjC6si5Xz9af2QeHi2
52,In My Mind,"by Dynoro, Gigi D'Agostino","12,640",05/10/2019,0E9ZjEAyAwOXZ7wJC0PD33
53,Giant (with Rag'n'Bone Man),by Calvin Harris,"12,629",05/10/2019,5itOtNx0WxtJmi1TQ3RuRd
54,Shoote ma Shoote,by Samra,"12,234",05/10/2019,7FOQJQcTDqzXZJ72hZikCl
55,Stay (Don't Go Away) [feat. Raye],by David Guetta,"12,047",05/10/2019,4YhN72dRYL2Z3MsaKyT7rS
56,when the party's over,by Billie Eilish,"12,023",05/10/2019,43zdsphuZLzwA9k4DJhU0I
57,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),by Martin Garrix,"11,663",05/10/2019,7Feaw9WAEREY0DUOSXJLOM
58,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","by Kygo, Rita Ora","11,596",05/10/2019,3y3brCCecHC3Db18aIOnny
59,Power Over Me,by Dermot Kennedy,"11,584",05/10/2019,0OGNtqKkjI7FCE9HZ4Khgo
60,Benzema,by Capital Bra,"11,187",05/10/2019,0gyO8zq1Hw5GTQ33EXcc40
61,Contra La Pared,"by Sean Paul, J Balvin","10,959",05/10/2019,37eGbhE1xVFSvcKkqGb6i1
