chart_position,title,artist,stream_count,date,track_id
167,Happiest Year,by Jaymes Young,"4,390",03/30/2020,5kcvBnt6DPX3AMEsCx1qDh
168,Light,by Jerome,"4,342",03/30/2020,1lht8jb3c6rEiVaqX94enH
169,Hauseingang,by Pashanim,"4,324",03/30/2020,1IikW5aCjY08gagX94j3fJ
170,Kokain,"by Bonez MC, RAF Camora, Gzuz","4,318",03/30/2020,4Bj3usjRTckEJARO0dLbDf
171,Huracan,"by Samra, Capital Bra","4,264",03/30/2020,6AFIVhbJLR7YVvW9fLFMu1
172,Falling Down - Bonus Track,"by Lil Peep, XXXTENTACION","4,260",03/30/2020,4jvjzW7Hm0yK4LvvE0Paz9
173,CASINO,by Katja Krasavice,"4,259",03/30/2020,5rywC2PH49hTpJLXxwGlpE
174,KK,by KASIMIR1441,"4,258",03/30/2020,6IwbgA2lca6IZZvo2wCL6Q
175,Play,"by K-391, Alan Walker, Tungevaag, Mangoo","4,254",03/30/2020,4jp4Z02kzzg8gK0NmDGgml
176,skinny bitch,by Lena,"4,254",03/30/2020,3MryyXwUc25WUTZ15WmQ80
177,Old Town Road - Remix,"by Lil Nas X, Billy Ray Cyrus","4,206",03/30/2020,2YpeDb67231RjR0MgVLzsG
178,Castles,by Freya Ridings,"4,205",03/30/2020,5tZWtGT65sMrDVPB5H444n
179,witchblades,"by Lil Peep, Lil Tracy","4,202",03/30/2020,1Z8gpnzgTFQKAwmV43iLBB
180,Torn,by Ava Max,"4,190",03/30/2020,2GdxQw8NwoeH8tKySg6nym
181,In My Mind,"by Dynoro, Gigi D'Agostino","4,184",03/30/2020,0E9ZjEAyAwOXZ7wJC0PD33
182,3 Nights,by Dominic Fike,"4,175",03/30/2020,0uI7yAKUf52Cn7y3sYyjiX
183,Let Me Down Slowly,by Alec Benjamin,"4,172",03/30/2020,2qxmye6gAegTMjLKEBoR3d
184,Verkackt,"by Gzuz, Bonez MC","4,162",03/30/2020,0C6bsQq58Ue1XfL5PKTO6D
185,"OK, OK","by RAF Camora, KC Rebell","4,150",03/30/2020,7toATElzwxfGneKp8oA2sS
186,P2,by Lil Uzi Vert,"4,131",03/30/2020,3kW4z2pIj5VY5fLjBrMRL5
187,South of the Border (feat. Camila Cabello & Cardi B),by Ed Sheeran,"4,124",03/30/2020,4vUmTMuQqjdnvlZmAH61Qk
188,Moonlight,by XXXTENTACION,"4,113",03/30/2020,0JP9xo3adEtGSdUEISiszL
189,Ich hol dich ab,by Jamule,"4,098",03/30/2020,2rWnTpXD0jq5lymyg4xIKQ
190,Shallow,"by Lady Gaga, Bradley Cooper","4,096",03/30/2020,2VxeLyX666F8uXCJ0dZF8B
191,Blei (feat. Veysel),by Kontra K,"4,052",03/30/2020,0Cy2x4vkNHiZ2Z3XiZE5Yu
192,Forever (feat. Post Malone & Clever),by Justin Bieber,"4,030",03/30/2020,2ZlCGeK30BLRNSPC832pNZ
193,goosebumps,by Travis Scott,"4,020",03/30/2020,6gBFPUFcJLzWGx4lenP6h2
194,Save That Shit,by Lil Peep,"4,008",03/30/2020,0S0vWvyZ6Rc79TXkWxT9QA
195,Diamonds (feat. Capital Bra),by Summer Cem,"4,008",03/30/2020,2nPJnablplDgVVgSDF9BAs
196,Liebe zum Mitnehmen,by Pizzera & Jaus,"3,998",03/30/2020,4n5TR9kdYqqZmx72Dva1tW
197,'Till I Collapse,"by Eminem, Nate Dogg","3,992",03/30/2020,4xkOaSrkexMciUUogZKVTS
198,Get You The Moon (feat. Snøw),by Kina,"3,992",03/30/2020,4ZLzoOkj0MPWrTLvooIuaa
199,2x,by Mathea,"3,984",03/30/2020,2pu5rVWy3zPlgypJzL3Mlw
200,gENAuSo,"by Dardan, Xiara","3,972",03/30/2020,5nmVf5dSgH4A25qsev28Mi
1,Blinding Lights,by The Weeknd,"34,295",03/31/2020,0VjIjW4GlUZAMYd2vXMi3b
2,Du bist mein,"by Zuna, Loredana, SRNO","30,965",03/31/2020,719aY5gAzJbx2PHjyalZQu
3,Roses - Imanbek Remix,by SAINt JHN,"28,346",03/31/2020,24Yi9hE78yPEbZ4kxyoXAI
4,Allein sein,by Ufo361,"26,436",03/31/2020,2TrhpvxwuF6hrboTdRXwnS
5,Breaking Me,"by Topic, A7S","19,950",03/31/2020,3H7ihDc1dqLriiWXwsc2po
6,Dance Monkey,by Tones And I,"19,855",03/31/2020,1rgnBhdG2JDFTbYkYRZAku
7,In Your Eyes (feat. Alida),by Robin Schulz,"19,393",03/31/2020,61ZM92T2zaXIVsqncThQzC
8,Puste sie weg,by Kontra K,"18,720",03/31/2020,14P8s5aiDr32gcQ5ESaYBO
9,Salt,by Ava Max,"18,570",03/31/2020,7vgv8KZBSo0TPzyIWG9yzV
10,The Box,by Roddy Ricch,"18,547",03/31/2020,0nbXyq5TXYPCO7pr3N8S4I
11,Don't Start Now,by Dua Lipa,"17,790",03/31/2020,3PfIrDoz19wz7qK7tYeu62
12,death bed (coffee for your head),"by Powfu, beabadoobee","17,349",03/31/2020,7eJMfftS33KTjuF7lTsMCx
13,Roller,by Apache 207,"17,287",03/31/2020,6hw1Sy9wZ8UCxYGdpKrU6M
14,H <3 T E L,"by Dardan, Monet192","16,373",03/31/2020,4n0Ke1KJsPHvd7xRoU29E2
15,Trippin’,by Luciano,"16,126",03/31/2020,1KKooKZBpTAPVFjGvStjsa
16,Supalonely,"by BENEE, Gus Dapperton","15,266",03/31/2020,4nK5YrxbMGZstTLbvj6Gxw
17,Falling,by Trevor Daniel,"14,877",03/31/2020,2rRJrJEo19S2J82BDsQ3F7
18,Berlin,"by Samra, Capital Bra","14,628",03/31/2020,4VyJtzcNhnV9gPEgjYzI8L
19,Baby,"by Joker Bra, VIZE","13,266",03/31/2020,1V7JaMp11LKGwKiVmSetf0
20,"Bad Girls, Good Vibes",by Ufo361,"12,605",03/31/2020,7IxGslFZA5QhgXbUsDmcjf
21,Physical,by Dua Lipa,"12,553",03/31/2020,3AzjcOeAmA57TIOr9zF1ZW
22,Blueberry Faygo,by Lil Mosey,"12,421",03/31/2020,22LAwLoDA5b4AaGSkg6bKW
23,Angst,"by Loredana, Rymez","12,272",03/31/2020,3R3rQ7FbTJdsi5She10YvI
24,Before You Go,by Lewis Capaldi,"11,484",03/31/2020,2gMXnyrvIjhVBUZwvLZDMP
25,Godzilla (feat. Juice WRLD),by Eminem,"11,459",03/31/2020,7FIWs0pqAYbP91WWM0vlTQ
26,Close Your Eyes,"by Felix Jaehn, VIZE, Miss Li","11,327",03/31/2020,7N06jo3EnV792VFaG8vuW6
27,Hood,"by AK AUSSERKONTROLLE, Shindy","11,271",03/31/2020,6xMBPfgaEQKshwp7oYrtP4
28,Circles,by Post Malone,"10,947",03/31/2020,21jGcNKet2qwijlDFuPiPb
29,Hayati,"by Soolking, MERO","10,804",03/31/2020,3tSy9yUo0rb1LR61CS5O7l
30,Break My Heart,by Dua Lipa,"10,798",03/31/2020,017PF4Q3l4DBUiWoXk4OWT
31,Say So,by Doja Cat,"10,751",03/31/2020,3Dv1eDb0MEgF93GpLXlucZ
32,Fingertips,by Tom Gregory,"10,733",03/31/2020,0X4hMHBj4Ra6h1tIQGl1CH
33,ROXANNE,by Arizona Zervas,"10,617",03/31/2020,696DnlkuDOXcMAnKlTgXXK
34,Someone You Loved,by Lewis Capaldi,"10,605",03/31/2020,7qEHsqek33rTcFNT9PFqLf
35,bad guy,by Billie Eilish,"10,498",03/31/2020,2Fxmhks0bxGSBdJ92vM42m
36,110,"by Capital Bra, Samra, LEA","10,471",03/31/2020,67ojvEGRPAUCOohuMPqoRC
37,Intentions (feat. Quavo),by Justin Bieber,"10,435",03/31/2020,4umIPjkehX1r7uhmGvXiSV
38,Boss Bitch,by Doja Cat,"10,431",03/31/2020,78qd8dvwea0Gosb6Fe6j3k
39,Ride It,by Regard,"10,309",03/31/2020,2tnVG71enUj33Ic2nFN6kZ
40,Sunday Best,by Surfaces,"10,137",03/31/2020,1Cv1YLb4q0RzL6pybtaMLo
41,Kein Wort,"by Juju, Loredana, Miksu / Macloud","9,804",03/31/2020,1hoLUVBx0ixX3kn0EX0P5n
42,What If I Told You That I Love You,by Ali Gatie,"9,438",03/31/2020,3cqPu20DGTGUoZtbJH2Dmi
43,Sip,by Luciano,"9,365",03/31/2020,4D4tA2ara3ihoOvjupr8cG
44,Moral of the Story,by Ashe,"9,273",03/31/2020,2nC3QhMI9reBIOWutbU3Tj
45,Kein Grund,by Lil Lano,"9,228",03/31/2020,28SjW23Jrpgok6orjbFWdB
46,In Your Eyes,by The Weeknd,"9,140",03/31/2020,7szuecWAPwGoV1e5vGu8tl
47,100k Cash,"by Capital Bra, Samra","9,084",03/31/2020,033if6Adj8fwBYsQzHOfQ8
48,Memories,by Maroon 5,"8,799",03/31/2020,2b8fOow8UzyDFAE27YhOZM
49,Vorbei (feat. Sokko167 & Albozz),by Mois,"8,559",03/31/2020,3YXJqU43gOzDL9Oxu4hpHy
50,quavo,by Farid Bang,"8,513",03/31/2020,6Ajx6tMDxWCMMvS19hkUdr
51,Life Is Good (feat. Drake),by Future,"8,469",03/31/2020,5yY9lUy8nbvjM1Uyo1Uqoc
52,D A YYY T O N A,by Dardan,"8,392",03/31/2020,5Bj9rLRVpf5xxQwhlyOOeh
53,Matrix,by Apache 207,"8,367",03/31/2020,7ygVaACDENw4PgLbN1awFE
54,Savage,by Megan Thee Stallion,"8,335",03/31/2020,55CHeLEfn5iJ0IIkgaa4si
55,Skifahren (feat. Joshi Mizu),"by The Cratez, Bausa, Maxwell","8,196",03/31/2020,7qwWwsa6otLM0UOEamls4s
56,Rich Rich,by Ufo361,"8,073",03/31/2020,3VFT90E0yYjdHSFoGv02us
57,200 km/h,by Apache 207,"7,950",03/31/2020,2PGA1AsJal6cyMNmKyE56q
58,Tilidin,"by Capital Bra, Samra","7,925",03/31/2020,0Dlcu2fgHklOnajVu2dUNU
59,Never Seen the Rain,by Tones And I,"7,911",03/31/2020,2grAr8pWMuLWn8ZYEE9wDV
60,Mios mit Bars,by Luciano,"7,903",03/31/2020,7Ek9e3eIuktIFjpDRQfmHE
61,Like It Is,"by Kygo, Zara Larsson, Tyga","7,865",03/31/2020,3frUvGrmGcay91lvFbOgsN
62,Some Say - Felix Jaehn Remix,by Nea,"7,821",03/31/2020,7C1trmcQQ5n5RNy4l6ziCv
63,everything i wanted,by Billie Eilish,"7,727",03/31/2020,3ZCTVFBt2Brf31RLEnCkWJ
64,Still Be Friends (feat. Tory Lanez & Tyga),by G-Eazy,"7,654",03/31/2020,0JjM9bKm4wrwohMslcm892
65,hot girl bummer,by blackbear,"7,441",03/31/2020,7aiClxsDWFRQ0Kzk5KI5ku
66,Hoch,by Tim Bendzko,"7,384",03/31/2020,7gqefhSJfWyN1qQ2huvEze
67,500 PS,"by Bonez MC, RAF Camora","7,350",03/31/2020,4UOXo3xWnxYdTf3sFyRaUG
68,Stars,"by VIZE, Laniia","7,337",03/31/2020,0TId5TSbdcBP32haUV4Aet
69,You should be sad,by Halsey,"7,323",03/31/2020,7lidXGPXPYLNThITAOTlkK
70,Adore You,by Harry Styles,"7,207",03/31/2020,3jjujdWJ72nww5eGnfs2E7
71,Lose Control,"by MEDUZA, Becky Hill, Goodboys","7,168",03/31/2020,7CHi4DtfK4heMlQaudCuHK
72,Weiss,by Samra,"7,117",03/31/2020,38YP1STiBe3AZevFFJILf4
73,2002,"by Sido, Apache 207","7,109",03/31/2020,2u8AXJyk8pICzj2wyPBL0b
74,BELIEVE IT,"by PARTYNEXTDOOR, Rihanna","7,107",03/31/2020,4HDCLYli2SUdkq9OjmvhSD
75,Vermissen (feat. Henning May),by Juju,"7,043",03/31/2020,07f2b3CTdgKKlhv0mqUksz
76,Turn Me On (feat. Vula),"by Riton, Oliver Heldens","6,990",03/31/2020,0qaWEvPkts34WF68r8Dzx9
77,Wieder Lila,"by Samra, Capital Bra","6,904",03/31/2020,2kkcJ8tSDV42LdWcPjy6We
78,Treppenhaus,by LEA,"6,876",03/31/2020,3l72nWivgNKYMFC7OwMEO0
79,Angels Sippen,by Symba,"6,796",03/31/2020,0gThlZWwZWkDqRKGOz2CN1
80,WHATS POPPIN,by Jack Harlow,"6,750",03/31/2020,1jaTQ3nqY3oAAYyCTbIvnM
81,Better,"by Lena, Nico Santos","6,748",03/31/2020,3jCMdvc8bFOKChETbFV9Zc
82,The Passenger (LaLaLa) [feat. MOKABY],"by LUM!X, D.T.E, Gabry Ponte","6,740",03/31/2020,2A0CxheiQGQdCiKtOR7jMP
83,Skechers,by DripReport,"6,686",03/31/2020,2alc8VZAzDgdAsL2QMk3hu
84,Señorita,"by Shawn Mendes, Camila Cabello","6,686",03/31/2020,6v3KW9xbzN5yKLt9YKDYA2
85,Donuts,by Gzuz,"6,590",03/31/2020,5XVPNr0CAoUn1jD033Ucoo
86,Turks (feat. Travis Scott),"by NAV, Gunna","6,542",03/31/2020,0lSZh5W0wDeurkGzLYY6hf
87,If the World Was Ending - feat. Julia Michaels,by JP Saxe,"6,538",03/31/2020,2kJwzbxV2ppxnQoYw4GLBZ
88,CITY OF ANGELS,by 24kGoldn,"6,498",03/31/2020,6ap9lSRJ0iLriGLqoJ44cq
89,Ausgehen,by AnnenMayKantereit,"6,385",03/31/2020,3Ve0ag71EeiQalsl7Ha4Dw
90,"Alone, Pt. II","by Alan Walker, Ava Max","6,378",03/31/2020,0bMbDctzMmTyK2j74j3nF3
91,Rescue Me,by OneRepublic,"6,345",03/31/2020,0mjAU3yKR1QnXnHtjGJqTM
92,Bruises,by Lewis Capaldi,"6,318",03/31/2020,4Of7rzpRpV1mWRbhp5rAqG
93,Lucid Dreams,by Juice WRLD,"6,285",03/31/2020,285pBltuF7vW8TeWk8hdRR
94,Puta Madre - Bonustrack,by RAF Camora,"6,257",03/31/2020,0bg9us6qbMWTAMSF3y4egO
95,Honda Civic,"by The Cratez, Bonez MC","6,190",03/31/2020,7nkN1tnFIZIIS4P5q4Krmb
96,lovely (with Khalid),by Billie Eilish,"6,097",03/31/2020,0u2P5u6lvoDfwTYjAADbn4
97,Little Help,"by The BossHoss, Mimi & Josy","6,097",03/31/2020,3uQp3pxHqAcNTREQeZrbkv
98,Lass los,"by Dhurata Dora, Azet","6,057",03/31/2020,0K5vPCPPPQYzrKHc17qB1I
99,Kings & Queens,by Ava Max,"6,008",03/31/2020,76nqCfJOcFFWBJN32PAksn
100,AUF WIEDERSEHEN,by Mozzik,"5,996",03/31/2020,6JZrs7FFUkTpinCxM1DG3E
101,Underdog,by Alicia Keys,"5,905",03/31/2020,3FGiFUJRRp5RGikVrs6kig
102,Mary,by Bausa,"5,905",03/31/2020,2Jij6ebp6ToNKOn5DWlGxV
103,KRIMINELL,"by Kianush, PA Sports","5,879",03/31/2020,3ecKtWMr8HK99YOs7L6Ps3
104,After Hours,by The Weeknd,"5,865",03/31/2020,2p8IUWQDrpjuFltbdgLOag
105,Keine Liebe,"by RIN, Bausa","5,862",03/31/2020,4OVF6uwZlMOSlZmHDnwliX
106,Maschine,"by RAF Camora, The Cratez","5,856",03/31/2020,0C6NMPWYqsLIuuYSNP8KqE
107,HIGHEST IN THE ROOM,by Travis Scott,"5,845",03/31/2020,3eekarcy7kvN4yt5ZFzltW
108,6 Uhr,by Samra,"5,817",03/31/2020,57e7dy1hUpKVg1aUvKkx5R
109,Play With Fire,by Nico Santos,"5,808",03/31/2020,240BX4w7PFkHptDrSVZgbA
110,Beautiful People (feat. Khalid),by Ed Sheeran,"5,745",03/31/2020,70eFcWOvlMObDhURTqT4Fv
111,Gimme! Gimme! Gimme!,by GAMPER & DADONI,"5,651",03/31/2020,4zLSkwZaiMfzzapPCbdG90
112,Stupid Love,by Lady Gaga,"5,591",03/31/2020,2kJu14V7hbZw3I4K8L8SXb
113,I Don't Care (with Justin Bieber),by Ed Sheeran,"5,557",03/31/2020,0hVXuCcriWRGvwMV1r5Yn9
114,ily (i love you baby) (feat. Emilee),by Surf Mesa,"5,538",03/31/2020,62aP9fBQKYKxi7PDXwcUAS
115,Adriana,by RAF Camora,"5,506",03/31/2020,5YbcMbH4xHRfep9rSxLRDt
116,Alien,by RIN,"5,499",03/31/2020,2RaKlveGCllSaXloN8kmzV
117,Ayy Macarena,by Tyga,"5,498",03/31/2020,6LcauUZjF1eXQrgqMUecHX
118,No Time To Die,by Billie Eilish,"5,481",03/31/2020,73SpzrcaHk0RQPFP73vqVR
119,Ohne mein Team,"by Bonez MC, RAF Camora, Maxwell","5,468",03/31/2020,05Mp2UJulSttxQ4E6hQPH3
120,Takeaway,"by The Chainsmokers, ILLENIUM, Lennon Stella","5,450",03/31/2020,3g0mEQx3NTanacLseoP0Gw
121,RADW,by Haftbefehl,"5,436",03/31/2020,4IrH8L9pkMVSeA6uJZjtT8
122,Hotbox,"by LX, Maxwell, The Cratez","5,410",03/31/2020,15W80Swo6DecIiAP7CQgm4
123,100%,"by Senidah, RAF Camora","5,402",03/31/2020,58cWbqYLz06X69SqJiYeky
124,Eiskalt,"by Loredana, Mozzik","5,385",03/31/2020,5sMugAU31Ug5SAUUbhBIKU
125,Mon Ami,by Samra,"5,375",03/31/2020,1R4xkZXQUQ8QJtAdwHkSgC
126,Wieso tust Du dir das an?,by Apache 207,"5,352",03/31/2020,6dNB3XdAzx7kTf5wa8Rg89
127,Dior,by Pop Smoke,"5,339",03/31/2020,79s5XnCN4TJKTVMSmOx8Ep
128,Higher Love,"by Kygo, Whitney Houston","5,307",03/31/2020,6oJ6le65B3SEqPwMRNXWjY
129,Letzte Träne,by Kontra K,"5,286",03/31/2020,1FuJKBi6XdFyf8Yzmck468
130,What A Man Gotta Do,by Jonas Brothers,"5,241",03/31/2020,4wNIkl5XGiAACjFBlDWuSd
131,Drown (feat. Clinton Kane),by Martin Garrix,"5,202",03/31/2020,4RVtBlHFKj51Ipvpfv5ER4
132,Kämpferherz,by Pietro Lombardi,"5,200",03/31/2020,7IGFSGKALyAxmVI8L4vqs9
133,Unnormal,"by RAF Camora, Bonez MC","5,198",03/31/2020,7CzSP7spDpZBP8edbtPIwI
134,when the party's over,by Billie Eilish,"5,175",03/31/2020,43zdsphuZLzwA9k4DJhU0I
135,Lalala,"by Y2K, bbno$","5,168",03/31/2020,51Fjme0JiitpyXKuyQiCDo
136,Der Bratan bleibt der gleiche,by Capital Bra,"5,140",03/31/2020,2M39v73rNJmAXUXIW0oagP
137,Sweet but Psycho,by Ava Max,"5,133",03/31/2020,25sgk305KZfyuqVBQIahim
138,Zu Ende,"by Samra, ELIF","5,110",03/31/2020,0Vl4eICpXMjtiK0RhdaWov
139,rockstar (feat. 21 Savage),by Post Malone,"5,063",03/31/2020,0e7ipj03S05BNilyu5bRzt
140,Post Malone (feat. RANI),by Sam Feldt,"5,042",03/31/2020,36orMWv2PgvnzXsd5CJ0yL
141,Gazoz Limon,by Veysel,"5,023",03/31/2020,3nsibamIriIrk08seTP7r9
142,All Around The World (La La La),"by R3HAB, A Touch Of Class","4,977",03/31/2020,02itaCXOdC54J0ISjqqFAp
143,Piece Of Your Heart,"by MEDUZA, Goodboys","4,977",03/31/2020,1DFD5Fotzgn6yYXkYsKiGs
144,6AM.........,by Dardan,"4,935",03/31/2020,36J10AwMabBYxgNrV2S8gd
145,CROSSOVER,"by Kianush, PA Sports","4,919",03/31/2020,2PWoNQSfPnI9H3BZM0pgHo
146,My Oh My (feat. DaBaby),by Camila Cabello,"4,875",03/31/2020,3yOlyBJuViE2YSGn3nVE1K
147,SAD!,by XXXTENTACION,"4,833",03/31/2020,3ee8Jmje8o58CHK66QrVC2
148,KEIN SCHLAF,"by Nimo, Hava","4,809",03/31/2020,1B89LtaW92jj4AqT7OZ0Fj
149,Viva la Dealer,"by SDP, Capital Bra","4,804",03/31/2020,2vuFdbSOLje3khV4rLSEpm
150,U23 (feat. Z),by Mert,"4,801",03/31/2020,1iGM29PpHTyrra18Ft0w7O
151,Like I Love You,"by Nico Santos, Topic","4,794",03/31/2020,6jX0CXNY3zsIMgw2tEZC5h
152,Kein Problem,by Apache 207,"4,765",03/31/2020,3Zigq1lfHmFRlyoRrh9k2s
153,Nur zur Info,by Ufo361,"4,708",03/31/2020,6Y7ZEVr7lgO8FKGk2vZ2hi
154,Be Alright,by Dean Lewis,"4,657",03/31/2020,5qrSlOut2rNAWv3ubArkNy
155,Monster,"by LUM!X, Gabry Ponte","4,625",03/31/2020,0YU17F0BlVXvmx5ytsR43w
156,Big Drip,"by Ufo361, Future","4,606",03/31/2020,4qOesAYiMiMFiZrn2wfkl6
157,Lose You To Love Me,by Selena Gomez,"4,597",03/31/2020,4l0Mvzj72xxOpRrp6h8nHi
158,COLT,by Samra,"4,568",03/31/2020,76IVpz47q3ghkxoUeTTEKb
159,July,by Noah Cyrus,"4,567",03/31/2020,5a6pdCHlWS2ekOOQ70QnAr
160,KK,by KASIMIR1441,"4,541",03/31/2020,6IwbgA2lca6IZZvo2wCL6Q
161,Chaos,by Mathea,"4,531",03/31/2020,74GrgSGucjqiQ0l7ptknoB
162,Kokain,"by Bonez MC, RAF Camora, Gzuz","4,528",03/31/2020,4Bj3usjRTckEJARO0dLbDf
163,Doch in der Nacht,by Apache 207,"4,506",03/31/2020,3uhTOxvu2h2YEm0uPNF2vi
164,Huracan,"by Samra, Capital Bra","4,478",03/31/2020,6AFIVhbJLR7YVvW9fLFMu1
165,In My Mind,"by Dynoro, Gigi D'Agostino","4,467",03/31/2020,0E9ZjEAyAwOXZ7wJC0PD33
166,Jocelyn Flores,by XXXTENTACION,"4,465",03/31/2020,7m9OqQk4RVRkw9JJdeAw96
167,YA MASCHARA,"by NGEE, Nimo","4,463",03/31/2020,3mp4eePgg5RCjKKhjqrXMH
168,Light,by Jerome,"4,441",03/31/2020,1lht8jb3c6rEiVaqX94enH
169,Play,"by K-391, Alan Walker, Tungevaag, Mangoo","4,404",03/31/2020,4jp4Z02kzzg8gK0NmDGgml
170,Forever (feat. Post Malone & Clever),by Justin Bieber,"4,401",03/31/2020,2ZlCGeK30BLRNSPC832pNZ
171,Torn,by Ava Max,"4,387",03/31/2020,2GdxQw8NwoeH8tKySg6nym
172,Suicidal (Remix) [feat. Juice WRLD],by YNW Melly,"4,353",03/31/2020,4S2uhQE8L9V6p7rj7SiauJ
173,Castles,by Freya Ridings,"4,351",03/31/2020,5tZWtGT65sMrDVPB5H444n
174,Shallow,"by Lady Gaga, Bradley Cooper","4,345",03/31/2020,2VxeLyX666F8uXCJ0dZF8B
175,South of the Border (feat. Camila Cabello & Cardi B),by Ed Sheeran,"4,344",03/31/2020,4vUmTMuQqjdnvlZmAH61Qk
176,Hauseingang,by Pashanim,"4,335",03/31/2020,1IikW5aCjY08gagX94j3fJ
177,Walk Em Down (feat. Roddy Ricch),by NLE Choppa,"4,286",03/31/2020,4cSSL3YafYjM3yjgFO1vJg
178,3 Nights,by Dominic Fike,"4,276",03/31/2020,0uI7yAKUf52Cn7y3sYyjiX
179,Prinzessa,by Capital Bra,"4,248",03/31/2020,0Tq0EhQpVeQJwV3E3P5Jti
180,Star Shopping,by Lil Peep,"4,235",03/31/2020,30bqVoKjX479ab90a8Pafp
181,skinny bitch,by Lena,"4,230",03/31/2020,3MryyXwUc25WUTZ15WmQ80
182,Instagram,"by Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, Natti Natasha, Dimitri Vegas, Like Mike","4,228",03/31/2020,0U6bQIAh6MCGo1xjbIIx2S
183,Old Town Road - Remix,"by Lil Nas X, Billy Ray Cyrus","4,214",03/31/2020,2YpeDb67231RjR0MgVLzsG
184,CASINO,by Katja Krasavice,"4,211",03/31/2020,5rywC2PH49hTpJLXxwGlpE
185,Happiest Year,by Jaymes Young,"4,210",03/31/2020,5kcvBnt6DPX3AMEsCx1qDh
186,'Till I Collapse,"by Eminem, Nate Dogg","4,190",03/31/2020,4xkOaSrkexMciUUogZKVTS
187,Blei (feat. Veysel),by Kontra K,"4,167",03/31/2020,0Cy2x4vkNHiZ2Z3XiZE5Yu
188,Diamonds (feat. Capital Bra),by Summer Cem,"4,159",03/31/2020,2nPJnablplDgVVgSDF9BAs
189,Falling Down - Bonus Track,"by Lil Peep, XXXTENTACION","4,152",03/31/2020,4jvjzW7Hm0yK4LvvE0Paz9
190,Stack It Up (feat. A Boogie Wit da Hoodie),by Liam Payne,"4,137",03/31/2020,24LAeSVSHgnbvSsmgjBqZW
191,Get You The Moon (feat. Snøw),by Kina,"4,130",03/31/2020,4ZLzoOkj0MPWrTLvooIuaa
192,Verkackt,"by Gzuz, Bonez MC","4,108",03/31/2020,0C6bsQq58Ue1XfL5PKTO6D
193,goosebumps,by Travis Scott,"4,101",03/31/2020,6gBFPUFcJLzWGx4lenP6h2
194,witchblades,"by Lil Peep, Lil Tracy","4,096",03/31/2020,1Z8gpnzgTFQKAwmV43iLBB
195,Liebe zum Mitnehmen,by Pizzera & Jaus,"4,095",03/31/2020,4n5TR9kdYqqZmx72Dva1tW
196,Let Me Down Slowly,by Alec Benjamin,"4,092",03/31/2020,2qxmye6gAegTMjLKEBoR3d
197,2x,by Mathea,"4,074",03/31/2020,2pu5rVWy3zPlgypJzL3Mlw
198,"OK, OK","by RAF Camora, KC Rebell","4,069",03/31/2020,7toATElzwxfGneKp8oA2sS
199,Moonlight,by XXXTENTACION,"4,047",03/31/2020,0JP9xo3adEtGSdUEISiszL
200,Bittersweet Symphony (feat. Emily Roberts),by GAMPER & DADONI,"4,007",03/31/2020,6sYJuVcEu4gFHmeTLdHzRz
1,Blinding Lights,by The Weeknd,"34,211",04/01/2020,0VjIjW4GlUZAMYd2vXMi3b
2,Du bist mein,"by Zuna, Loredana, SRNO","31,678",04/01/2020,719aY5gAzJbx2PHjyalZQu
3,Roses - Imanbek Remix,by SAINt JHN,"29,397",04/01/2020,24Yi9hE78yPEbZ4kxyoXAI
4,Allein sein,by Ufo361,"26,074",04/01/2020,2TrhpvxwuF6hrboTdRXwnS
5,Dance Monkey,by Tones And I,"20,904",04/01/2020,1rgnBhdG2JDFTbYkYRZAku
6,Breaking Me,"by Topic, A7S","20,356",04/01/2020,3H7ihDc1dqLriiWXwsc2po
7,In Your Eyes (feat. Alida),by Robin Schulz,"19,910",04/01/2020,61ZM92T2zaXIVsqncThQzC
8,Salt,by Ava Max,"19,307",04/01/2020,7vgv8KZBSo0TPzyIWG9yzV
9,The Box,by Roddy Ricch,"18,812",04/01/2020,0nbXyq5TXYPCO7pr3N8S4I
10,Don't Start Now,by Dua Lipa,"18,684",04/01/2020,3PfIrDoz19wz7qK7tYeu62
11,Puste sie weg,by Kontra K,"18,274",04/01/2020,14P8s5aiDr32gcQ5ESaYBO
12,Roller,by Apache 207,"18,025",04/01/2020,6hw1Sy9wZ8UCxYGdpKrU6M
13,death bed (coffee for your head),"by Powfu, beabadoobee","17,529",04/01/2020,7eJMfftS33KTjuF7lTsMCx
14,H <3 T E L,"by Dardan, Monet192","15,514",04/01/2020,4n0Ke1KJsPHvd7xRoU29E2
15,Supalonely,"by BENEE, Gus Dapperton","15,483",04/01/2020,4nK5YrxbMGZstTLbvj6Gxw
16,Trippin’,by Luciano,"15,225",04/01/2020,1KKooKZBpTAPVFjGvStjsa
17,Falling,by Trevor Daniel,"15,083",04/01/2020,2rRJrJEo19S2J82BDsQ3F7
18,Berlin,"by Samra, Capital Bra","14,193",04/01/2020,4VyJtzcNhnV9gPEgjYzI8L
19,Baby,"by Joker Bra, VIZE","13,494",04/01/2020,1V7JaMp11LKGwKiVmSetf0
20,Physical,by Dua Lipa,"13,346",04/01/2020,3AzjcOeAmA57TIOr9zF1ZW
21,Blueberry Faygo,by Lil Mosey,"12,626",04/01/2020,22LAwLoDA5b4AaGSkg6bKW
